ResponseId,Perspective,Communication,Sex,Eng,Res,Question,VAS,Risk,Age,AgeZeroCenter
R_22R1obKpphJAEYm,General,Control,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_19,0,Low Risk,49,10.068846815834767
R_22R1obKpphJAEYm,General,Control,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_20,0.16,High Risk,49,10.068846815834767
R_22R1obKpphJAEYm,General,Control,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_21,0.74,Low Risk,49,10.068846815834767
R_22R1obKpphJAEYm,General,Control,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_22,0.85,High Risk,49,10.068846815834767
R_22R1obKpphJAEYm,General,Control,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_23,0,High Risk,49,10.068846815834767
R_22R1obKpphJAEYm,General,Control,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_24,1,Minimal Risk,49,10.068846815834767
R_22R1obKpphJAEYm,General,Control,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_25,0.01,High Risk,49,10.068846815834767
R_22R1obKpphJAEYm,General,Control,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_26,0.77,High Risk,49,10.068846815834767
R_22R1obKpphJAEYm,General,Control,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_27,0.49,Low Risk,49,10.068846815834767
R_22R1obKpphJAEYm,General,Control,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_28,0.09,High Risk,49,10.068846815834767
R_22R1obKpphJAEYm,General,Control,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_29,0,High Risk,49,10.068846815834767
R_22R1obKpphJAEYm,General,Control,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_30,0,High Risk,49,10.068846815834767
R_22srKt7itm0NjZN,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_1,0.45,Low Risk,61,22.068846815834767
R_22srKt7itm0NjZN,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_2,0.06,High Risk,61,22.068846815834767
R_22srKt7itm0NjZN,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_3,0.85,Minimal Risk,61,22.068846815834767
R_22srKt7itm0NjZN,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_4,0.11,High Risk,61,22.068846815834767
R_22srKt7itm0NjZN,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_5,0.78,High Risk,61,22.068846815834767
R_22srKt7itm0NjZN,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_6,0.6,Low Risk,61,22.068846815834767
R_22srKt7itm0NjZN,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_7,0.05,High Risk,61,22.068846815834767
R_22srKt7itm0NjZN,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_8,0.88,High Risk,61,22.068846815834767
R_22srKt7itm0NjZN,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_9,0.16,Minimal Risk,61,22.068846815834767
R_22srKt7itm0NjZN,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_10,0.14,High Risk,61,22.068846815834767
R_22srKt7itm0NjZN,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_11,0.88,Minimal Risk,61,22.068846815834767
R_22srKt7itm0NjZN,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_12,0.11,High Risk,61,22.068846815834767
R_22srKt7itm0NjZN,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_13,0.88,Minimal Risk,61,22.068846815834767
R_22srKt7itm0NjZN,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_14,0.81,Minimal Risk,61,22.068846815834767
R_22srKt7itm0NjZN,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_15,0.9,Minimal Risk,61,22.068846815834767
R_22srKt7itm0NjZN,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_16,0.92,Low Risk,61,22.068846815834767
R_22srKt7itm0NjZN,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_17,0.03,High Risk,61,22.068846815834767
R_22srKt7itm0NjZN,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_18,0.43,Low Risk,61,22.068846815834767
R_22srKt7itm0NjZN,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_19,0.05,Low Risk,61,22.068846815834767
R_22srKt7itm0NjZN,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_20,0.29,High Risk,61,22.068846815834767
R_22srKt7itm0NjZN,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_21,0.89,Low Risk,61,22.068846815834767
R_22srKt7itm0NjZN,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_22,0.97,High Risk,61,22.068846815834767
R_22srKt7itm0NjZN,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_23,0.11,High Risk,61,22.068846815834767
R_22srKt7itm0NjZN,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_24,0.95,Minimal Risk,61,22.068846815834767
R_22srKt7itm0NjZN,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_25,0.06,High Risk,61,22.068846815834767
R_22srKt7itm0NjZN,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_26,0.04,High Risk,61,22.068846815834767
R_22srKt7itm0NjZN,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_27,0.78,Low Risk,61,22.068846815834767
R_22srKt7itm0NjZN,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_28,0.15,High Risk,61,22.068846815834767
R_22srKt7itm0NjZN,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_29,0.89,High Risk,61,22.068846815834767
R_22srKt7itm0NjZN,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_30,0.09,High Risk,61,22.068846815834767
R_22Va78Ex1lXUWbK,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_1,0,Low Risk,65,26.068846815834767
R_22Va78Ex1lXUWbK,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_2,0,High Risk,65,26.068846815834767
R_22Va78Ex1lXUWbK,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_3,0,Minimal Risk,65,26.068846815834767
R_22Va78Ex1lXUWbK,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_4,0,High Risk,65,26.068846815834767
R_22Va78Ex1lXUWbK,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_5,0.87,High Risk,65,26.068846815834767
R_22Va78Ex1lXUWbK,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_6,0,Low Risk,65,26.068846815834767
R_22Va78Ex1lXUWbK,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_7,0,High Risk,65,26.068846815834767
R_22Va78Ex1lXUWbK,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_8,0,High Risk,65,26.068846815834767
R_22Va78Ex1lXUWbK,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_9,0,Minimal Risk,65,26.068846815834767
R_22Va78Ex1lXUWbK,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_10,0,High Risk,65,26.068846815834767
R_22Va78Ex1lXUWbK,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_11,0.68,Minimal Risk,65,26.068846815834767
R_22Va78Ex1lXUWbK,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_12,0,High Risk,65,26.068846815834767
R_22Va78Ex1lXUWbK,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_13,0.67,Minimal Risk,65,26.068846815834767
R_22Va78Ex1lXUWbK,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_14,0.64,Minimal Risk,65,26.068846815834767
R_22Va78Ex1lXUWbK,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_15,0,Minimal Risk,65,26.068846815834767
R_22Va78Ex1lXUWbK,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_16,0.27,Low Risk,65,26.068846815834767
R_22Va78Ex1lXUWbK,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_17,0,High Risk,65,26.068846815834767
R_22Va78Ex1lXUWbK,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_18,0.36,Low Risk,65,26.068846815834767
R_22Va78Ex1lXUWbK,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_19,0,Low Risk,65,26.068846815834767
R_22Va78Ex1lXUWbK,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_20,0,High Risk,65,26.068846815834767
R_22Va78Ex1lXUWbK,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_21,0.16,Low Risk,65,26.068846815834767
R_22Va78Ex1lXUWbK,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_22,0.96,High Risk,65,26.068846815834767
R_22Va78Ex1lXUWbK,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_23,0,High Risk,65,26.068846815834767
R_22Va78Ex1lXUWbK,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_24,0.38,Minimal Risk,65,26.068846815834767
R_22Va78Ex1lXUWbK,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_25,0.53,High Risk,65,26.068846815834767
R_22Va78Ex1lXUWbK,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_26,0,High Risk,65,26.068846815834767
R_22Va78Ex1lXUWbK,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_27,0,Low Risk,65,26.068846815834767
R_22Va78Ex1lXUWbK,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_28,0.81,High Risk,65,26.068846815834767
R_22Va78Ex1lXUWbK,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_29,0,High Risk,65,26.068846815834767
R_22Va78Ex1lXUWbK,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_30,0,High Risk,65,26.068846815834767
R_22VndXixqrP0TIF,General,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_1,0.24,Low Risk,21,-17.931153184165233
R_22VndXixqrP0TIF,General,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_2,0.15,High Risk,21,-17.931153184165233
R_22VndXixqrP0TIF,General,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_3,0.71,Minimal Risk,21,-17.931153184165233
R_22VndXixqrP0TIF,General,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_4,0.23,High Risk,21,-17.931153184165233
R_22VndXixqrP0TIF,General,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_5,0,High Risk,21,-17.931153184165233
R_22VndXixqrP0TIF,General,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_6,0.15,Low Risk,21,-17.931153184165233
R_22VndXixqrP0TIF,General,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_7,0.16,High Risk,21,-17.931153184165233
R_22VndXixqrP0TIF,General,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_8,0.26,High Risk,21,-17.931153184165233
R_22VndXixqrP0TIF,General,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_9,0.6,Minimal Risk,21,-17.931153184165233
R_22VndXixqrP0TIF,General,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_10,0,High Risk,21,-17.931153184165233
R_22VndXixqrP0TIF,General,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_11,1,Minimal Risk,21,-17.931153184165233
R_22VndXixqrP0TIF,General,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_12,0.12,High Risk,21,-17.931153184165233
R_22VndXixqrP0TIF,General,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_13,1,Minimal Risk,21,-17.931153184165233
R_22VndXixqrP0TIF,General,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_14,0.68,Minimal Risk,21,-17.931153184165233
R_22VndXixqrP0TIF,General,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_15,0.93,Minimal Risk,21,-17.931153184165233
R_22VndXixqrP0TIF,General,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_16,0.88,Low Risk,21,-17.931153184165233
R_22VndXixqrP0TIF,General,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_17,0,High Risk,21,-17.931153184165233
R_22VndXixqrP0TIF,General,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_18,0.82,Low Risk,21,-17.931153184165233
R_22VndXixqrP0TIF,General,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_19,0.86,Low Risk,21,-17.931153184165233
R_22VndXixqrP0TIF,General,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_20,0.23,High Risk,21,-17.931153184165233
R_22VndXixqrP0TIF,General,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_21,0.53,Low Risk,21,-17.931153184165233
R_22VndXixqrP0TIF,General,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_22,0.79,High Risk,21,-17.931153184165233
R_22VndXixqrP0TIF,General,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_23,0.08,High Risk,21,-17.931153184165233
R_22VndXixqrP0TIF,General,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_24,1,Minimal Risk,21,-17.931153184165233
R_22VndXixqrP0TIF,General,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_25,0.5,High Risk,21,-17.931153184165233
R_22VndXixqrP0TIF,General,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_26,0.31,High Risk,21,-17.931153184165233
R_22VndXixqrP0TIF,General,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_27,0.45,Low Risk,21,-17.931153184165233
R_22VndXixqrP0TIF,General,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_28,0.27,High Risk,21,-17.931153184165233
R_22VndXixqrP0TIF,General,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_29,0,High Risk,21,-17.931153184165233
R_22VndXixqrP0TIF,General,Imperative,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_30,0,High Risk,21,-17.931153184165233
R_232dGDwta1xgA1e,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_1,0.39,Low Risk,45,6.0688468158347675
R_232dGDwta1xgA1e,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_2,0.39,High Risk,45,6.0688468158347675
R_232dGDwta1xgA1e,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_3,0.46,Minimal Risk,45,6.0688468158347675
R_232dGDwta1xgA1e,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_4,0.79,High Risk,45,6.0688468158347675
R_232dGDwta1xgA1e,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_5,0.64,High Risk,45,6.0688468158347675
R_232dGDwta1xgA1e,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_6,0.46,Low Risk,45,6.0688468158347675
R_232dGDwta1xgA1e,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_7,0.17,High Risk,45,6.0688468158347675
R_232dGDwta1xgA1e,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_8,0.19,High Risk,45,6.0688468158347675
R_232dGDwta1xgA1e,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_9,0.63,Minimal Risk,45,6.0688468158347675
R_232dGDwta1xgA1e,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_10,0.12,High Risk,45,6.0688468158347675
R_232dGDwta1xgA1e,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_11,0.99,Minimal Risk,45,6.0688468158347675
R_232dGDwta1xgA1e,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_12,0.15,High Risk,45,6.0688468158347675
R_232dGDwta1xgA1e,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_13,0.83,Minimal Risk,45,6.0688468158347675
R_232dGDwta1xgA1e,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_14,0.66,Minimal Risk,45,6.0688468158347675
R_232dGDwta1xgA1e,Personal,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_15,0.73,Minimal Risk,45,6.0688468158347675
