ResponseId,Perspective,vasMarker,GC,Duration (in seconds),Age,Sex,Eng,Question,VAS,Risk,AgeZeroCenter
R_1zCXtpR8pCFllId,Self,Midpoint,74,469,28,Female,Yes.,Question_24,0.73,Minimal Risk,-6.468137254901961
R_1zCXtpR8pCFllId,Self,Midpoint,74,469,28,Female,Yes.,Question_25,0,High Risk,-6.468137254901961
R_1zCXtpR8pCFllId,Self,Midpoint,74,469,28,Female,Yes.,Question_26,0.01,High Risk,-6.468137254901961
R_1zCXtpR8pCFllId,Self,Midpoint,74,469,28,Female,Yes.,Question_27,0.6,Low Risk,-6.468137254901961
R_1zCXtpR8pCFllId,Self,Midpoint,74,469,28,Female,Yes.,Question_28,0.07,High Risk,-6.468137254901961
R_1zCXtpR8pCFllId,Self,Midpoint,74,469,28,Female,Yes.,Question_29,0,High Risk,-6.468137254901961
R_1zCXtpR8pCFllId,Self,Midpoint,74,469,28,Female,Yes.,Question_30,0,High Risk,-6.468137254901961
R_20Msw1QEGXRczO3,Self,Midpoint,89,376,33,Female,Yes.,Question_1,0,Low Risk,-1.4681372549019613
R_20Msw1QEGXRczO3,Self,Midpoint,89,376,33,Female,Yes.,Question_2,0,High Risk,-1.4681372549019613
R_20Msw1QEGXRczO3,Self,Midpoint,89,376,33,Female,Yes.,Question_3,0.25,Minimal Risk,-1.4681372549019613
R_20Msw1QEGXRczO3,Self,Midpoint,89,376,33,Female,Yes.,Question_4,0,High Risk,-1.4681372549019613
R_20Msw1QEGXRczO3,Self,Midpoint,89,376,33,Female,Yes.,Question_5,0.5,High Risk,-1.4681372549019613
R_20Msw1QEGXRczO3,Self,Midpoint,89,376,33,Female,Yes.,Question_6,0,Low Risk,-1.4681372549019613
R_20Msw1QEGXRczO3,Self,Midpoint,89,376,33,Female,Yes.,Question_7,0.51,High Risk,-1.4681372549019613
R_20Msw1QEGXRczO3,Self,Midpoint,89,376,33,Female,Yes.,Question_8,0.58,High Risk,-1.4681372549019613
R_20Msw1QEGXRczO3,Self,Midpoint,89,376,33,Female,Yes.,Question_9,0,Minimal Risk,-1.4681372549019613
R_20Msw1QEGXRczO3,Self,Midpoint,89,376,33,Female,Yes.,Question_10,0,High Risk,-1.4681372549019613
R_20Msw1QEGXRczO3,Self,Midpoint,89,376,33,Female,Yes.,Question_11,1,Minimal Risk,-1.4681372549019613
R_20Msw1QEGXRczO3,Self,Midpoint,89,376,33,Female,Yes.,Question_12,0.8,High Risk,-1.4681372549019613
R_20Msw1QEGXRczO3,Self,Midpoint,89,376,33,Female,Yes.,Question_13,0.81,Minimal Risk,-1.4681372549019613
R_20Msw1QEGXRczO3,Self,Midpoint,89,376,33,Female,Yes.,Question_14,1,Minimal Risk,-1.4681372549019613
R_20Msw1QEGXRczO3,Self,Midpoint,89,376,33,Female,Yes.,Question_15,1,Minimal Risk,-1.4681372549019613
R_20Msw1QEGXRczO3,Self,Midpoint,89,376,33,Female,Yes.,Question_16,0.5,Low Risk,-1.4681372549019613
R_20Msw1QEGXRczO3,Self,Midpoint,89,376,33,Female,Yes.,Question_17,0,High Risk,-1.4681372549019613
R_20Msw1QEGXRczO3,Self,Midpoint,89,376,33,Female,Yes.,Question_18,0.91,Low Risk,-1.4681372549019613
R_20Msw1QEGXRczO3,Self,Midpoint,89,376,33,Female,Yes.,Question_19,0.85,Low Risk,-1.4681372549019613
R_20Msw1QEGXRczO3,Self,Midpoint,89,376,33,Female,Yes.,Question_20,0,High Risk,-1.4681372549019613
R_20Msw1QEGXRczO3,Self,Midpoint,89,376,33,Female,Yes.,Question_21,0.49,Low Risk,-1.4681372549019613
R_20Msw1QEGXRczO3,Self,Midpoint,89,376,33,Female,Yes.,Question_22,1,High Risk,-1.4681372549019613
R_20Msw1QEGXRczO3,Self,Midpoint,89,376,33,Female,Yes.,Question_23,0,High Risk,-1.4681372549019613
R_20Msw1QEGXRczO3,Self,Midpoint,89,376,33,Female,Yes.,Question_24,0.86,Minimal Risk,-1.4681372549019613
R_20Msw1QEGXRczO3,Self,Midpoint,89,376,33,Female,Yes.,Question_25,0,High Risk,-1.4681372549019613
R_20Msw1QEGXRczO3,Self,Midpoint,89,376,33,Female,Yes.,Question_26,0.59,High Risk,-1.4681372549019613
R_20Msw1QEGXRczO3,Self,Midpoint,89,376,33,Female,Yes.,Question_27,0.13,Low Risk,-1.4681372549019613
R_20Msw1QEGXRczO3,Self,Midpoint,89,376,33,Female,Yes.,Question_28,0.79,High Risk,-1.4681372549019613
R_20Msw1QEGXRczO3,Self,Midpoint,89,376,33,Female,Yes.,Question_29,0,High Risk,-1.4681372549019613
R_20Msw1QEGXRczO3,Self,Midpoint,89,376,33,Female,Yes.,Question_30,0,High Risk,-1.4681372549019613
R_210MDeBzMgqEECo,Self,Midpoint,40,377,21,Male,Yes.,Question_1,0.28,Low Risk,-13.468137254901961
R_210MDeBzMgqEECo,Self,Midpoint,40,377,21,Male,Yes.,Question_2,0.7,High Risk,-13.468137254901961
R_210MDeBzMgqEECo,Self,Midpoint,40,377,21,Male,Yes.,Question_3,0.33,Minimal Risk,-13.468137254901961
R_210MDeBzMgqEECo,Self,Midpoint,40,377,21,Male,Yes.,Question_4,0.05,High Risk,-13.468137254901961
R_210MDeBzMgqEECo,Self,Midpoint,40,377,21,Male,Yes.,Question_5,0.51,High Risk,-13.468137254901961
R_210MDeBzMgqEECo,Self,Midpoint,40,377,21,Male,Yes.,Question_6,0.04,Low Risk,-13.468137254901961
R_210MDeBzMgqEECo,Self,Midpoint,40,377,21,Male,Yes.,Question_7,0.03,High Risk,-13.468137254901961
R_210MDeBzMgqEECo,Self,Midpoint,40,377,21,Male,Yes.,Question_8,0.25,High Risk,-13.468137254901961
R_210MDeBzMgqEECo,Self,Midpoint,40,377,21,Male,Yes.,Question_9,0.04,Minimal Risk,-13.468137254901961
R_210MDeBzMgqEECo,Self,Midpoint,40,377,21,Male,Yes.,Question_10,0.06,High Risk,-13.468137254901961
R_210MDeBzMgqEECo,Self,Midpoint,40,377,21,Male,Yes.,Question_11,0.94,Minimal Risk,-13.468137254901961
R_210MDeBzMgqEECo,Self,Midpoint,40,377,21,Male,Yes.,Question_12,0.02,High Risk,-13.468137254901961
R_210MDeBzMgqEECo,Self,Midpoint,40,377,21,Male,Yes.,Question_13,0.89,Minimal Risk,-13.468137254901961
R_210MDeBzMgqEECo,Self,Midpoint,40,377,21,Male,Yes.,Question_14,0.94,Minimal Risk,-13.468137254901961
R_210MDeBzMgqEECo,Self,Midpoint,40,377,21,Male,Yes.,Question_15,0.99,Minimal Risk,-13.468137254901961
R_210MDeBzMgqEECo,Self,Midpoint,40,377,21,Male,Yes.,Question_16,0.91,Low Risk,-13.468137254901961
R_210MDeBzMgqEECo,Self,Midpoint,40,377,21,Male,Yes.,Question_17,0.65,High Risk,-13.468137254901961
R_210MDeBzMgqEECo,Self,Midpoint,40,377,21,Male,Yes.,Question_18,0.7,Low Risk,-13.468137254901961
R_210MDeBzMgqEECo,Self,Midpoint,40,377,21,Male,Yes.,Question_19,0.89,Low Risk,-13.468137254901961
R_210MDeBzMgqEECo,Self,Midpoint,40,377,21,Male,Yes.,Question_20,0.07,High Risk,-13.468137254901961
R_210MDeBzMgqEECo,Self,Midpoint,40,377,21,Male,Yes.,Question_21,0.85,Low Risk,-13.468137254901961
R_210MDeBzMgqEECo,Self,Midpoint,40,377,21,Male,Yes.,Question_22,0.75,High Risk,-13.468137254901961
R_210MDeBzMgqEECo,Self,Midpoint,40,377,21,Male,Yes.,Question_23,0.66,High Risk,-13.468137254901961
R_210MDeBzMgqEECo,Self,Midpoint,40,377,21,Male,Yes.,Question_24,0.99,Minimal Risk,-13.468137254901961
R_210MDeBzMgqEECo,Self,Midpoint,40,377,21,Male,Yes.,Question_25,0.69,High Risk,-13.468137254901961
R_210MDeBzMgqEECo,Self,Midpoint,40,377,21,Male,Yes.,Question_26,0.37,High Risk,-13.468137254901961
R_210MDeBzMgqEECo,Self,Midpoint,40,377,21,Male,Yes.,Question_27,0.65,Low Risk,-13.468137254901961
R_210MDeBzMgqEECo,Self,Midpoint,40,377,21,Male,Yes.,Question_28,0.59,High Risk,-13.468137254901961
R_210MDeBzMgqEECo,Self,Midpoint,40,377,21,Male,Yes.,Question_29,0.88,High Risk,-13.468137254901961
R_210MDeBzMgqEECo,Self,Midpoint,40,377,21,Male,Yes.,Question_30,0.7,High Risk,-13.468137254901961
R_21aXAUhlDfD4RD7,Other,Midpoint,60,622,37,Male,Yes.,Question_1,0.05,Low Risk,2.5318627450980387
R_21aXAUhlDfD4RD7,Other,Midpoint,60,622,37,Male,Yes.,Question_2,0.02,High Risk,2.5318627450980387
R_21aXAUhlDfD4RD7,Other,Midpoint,60,622,37,Male,Yes.,Question_3,0.08,Minimal Risk,2.5318627450980387
R_21aXAUhlDfD4RD7,Other,Midpoint,60,622,37,Male,Yes.,Question_4,0,High Risk,2.5318627450980387
R_21aXAUhlDfD4RD7,Other,Midpoint,60,622,37,Male,Yes.,Question_5,0.04,High Risk,2.5318627450980387
R_21aXAUhlDfD4RD7,Other,Midpoint,60,622,37,Male,Yes.,Question_6,0,Low Risk,2.5318627450980387
R_21aXAUhlDfD4RD7,Other,Midpoint,60,622,37,Male,Yes.,Question_7,0,High Risk,2.5318627450980387
R_21aXAUhlDfD4RD7,Other,Midpoint,60,622,37,Male,Yes.,Question_8,0.05,High Risk,2.5318627450980387
R_21aXAUhlDfD4RD7,Other,Midpoint,60,622,37,Male,Yes.,Question_9,0.09,Minimal Risk,2.5318627450980387
R_21aXAUhlDfD4RD7,Other,Midpoint,60,622,37,Male,Yes.,Question_10,0,High Risk,2.5318627450980387
R_21aXAUhlDfD4RD7,Other,Midpoint,60,622,37,Male,Yes.,Question_11,0.7,Minimal Risk,2.5318627450980387
R_21aXAUhlDfD4RD7,Other,Midpoint,60,622,37,Male,Yes.,Question_12,0,High Risk,2.5318627450980387
R_21aXAUhlDfD4RD7,Other,Midpoint,60,622,37,Male,Yes.,Question_13,0.18,Minimal Risk,2.5318627450980387
R_21aXAUhlDfD4RD7,Other,Midpoint,60,622,37,Male,Yes.,Question_14,0.62,Minimal Risk,2.5318627450980387
R_21aXAUhlDfD4RD7,Other,Midpoint,60,622,37,Male,Yes.,Question_15,0.11,Minimal Risk,2.5318627450980387
R_21aXAUhlDfD4RD7,Other,Midpoint,60,622,37,Male,Yes.,Question_16,0.24,Low Risk,2.5318627450980387
R_21aXAUhlDfD4RD7,Other,Midpoint,60,622,37,Male,Yes.,Question_17,0,High Risk,2.5318627450980387
R_21aXAUhlDfD4RD7,Other,Midpoint,60,622,37,Male,Yes.,Question_18,0.26,Low Risk,2.5318627450980387
R_21aXAUhlDfD4RD7,Other,Midpoint,60,622,37,Male,Yes.,Question_19,0.14,Low Risk,2.5318627450980387
R_21aXAUhlDfD4RD7,Other,Midpoint,60,622,37,Male,Yes.,Question_20,0.32,High Risk,2.5318627450980387
R_21aXAUhlDfD4RD7,Other,Midpoint,60,622,37,Male,Yes.,Question_21,0.37,Low Risk,2.5318627450980387
R_21aXAUhlDfD4RD7,Other,Midpoint,60,622,37,Male,Yes.,Question_22,0.05,High Risk,2.5318627450980387
R_21aXAUhlDfD4RD7,Other,Midpoint,60,622,37,Male,Yes.,Question_23,0.17,High Risk,2.5318627450980387
R_21aXAUhlDfD4RD7,Other,Midpoint,60,622,37,Male,Yes.,Question_24,0.33,Minimal Risk,2.5318627450980387
R_21aXAUhlDfD4RD7,Other,Midpoint,60,622,37,Male,Yes.,Question_25,0.33,High Risk,2.5318627450980387
R_21aXAUhlDfD4RD7,Other,Midpoint,60,622,37,Male,Yes.,Question_26,0,High Risk,2.5318627450980387
R_21aXAUhlDfD4RD7,Other,Midpoint,60,622,37,Male,Yes.,Question_27,0.01,Low Risk,2.5318627450980387
R_21aXAUhlDfD4RD7,Other,Midpoint,60,622,37,Male,Yes.,Question_28,0,High Risk,2.5318627450980387
R_21aXAUhlDfD4RD7,Other,Midpoint,60,622,37,Male,Yes.,Question_29,0,High Risk,2.5318627450980387
R_21aXAUhlDfD4RD7,Other,Midpoint,60,622,37,Male,Yes.,Question_30,0,High Risk,2.5318627450980387
R_21EOU0NYwOGHMoz,Other,Midpoint,75,483,23,Male,Yes.,Question_1,0.08,Low Risk,-11.468137254901961
R_21EOU0NYwOGHMoz,Other,Midpoint,75,483,23,Male,Yes.,Question_2,0.23,High Risk,-11.468137254901961
R_21EOU0NYwOGHMoz,Other,Midpoint,75,483,23,Male,Yes.,Question_3,0.38,Minimal Risk,-11.468137254901961
R_21EOU0NYwOGHMoz,Other,Midpoint,75,483,23,Male,Yes.,Question_4,0.5,High Risk,-11.468137254901961
R_21EOU0NYwOGHMoz,Other,Midpoint,75,483,23,Male,Yes.,Question_5,0.5,High Risk,-11.468137254901961
R_21EOU0NYwOGHMoz,Other,Midpoint,75,483,23,Male,Yes.,Question_6,0.26,Low Risk,-11.468137254901961
R_21EOU0NYwOGHMoz,Other,Midpoint,75,483,23,Male,Yes.,Question_7,0.05,High Risk,-11.468137254901961
R_21EOU0NYwOGHMoz,Other,Midpoint,75,483,23,Male,Yes.,Question_8,0.63,High Risk,-11.468137254901961
R_21EOU0NYwOGHMoz,Other,Midpoint,75,483,23,Male,Yes.,Question_9,0.5,Minimal Risk,-11.468137254901961
R_21EOU0NYwOGHMoz,Other,Midpoint,75,483,23,Male,Yes.,Question_10,0.06,High Risk,-11.468137254901961
R_21EOU0NYwOGHMoz,Other,Midpoint,75,483,23,Male,Yes.,Question_11,0.72,Minimal Risk,-11.468137254901961
R_21EOU0NYwOGHMoz,Other,Midpoint,75,483,23,Male,Yes.,Question_12,0.57,High Risk,-11.468137254901961
R_21EOU0NYwOGHMoz,Other,Midpoint,75,483,23,Male,Yes.,Question_13,0.86,Minimal Risk,-11.468137254901961
R_21EOU0NYwOGHMoz,Other,Midpoint,75,483,23,Male,Yes.,Question_14,0.08,Minimal Risk,-11.468137254901961
R_21EOU0NYwOGHMoz,Other,Midpoint,75,483,23,Male,Yes.,Question_15,0.8,Minimal Risk,-11.468137254901961
R_21EOU0NYwOGHMoz,Other,Midpoint,75,483,23,Male,Yes.,Question_16,0.74,Low Risk,-11.468137254901961
R_21EOU0NYwOGHMoz,Other,Midpoint,75,483,23,Male,Yes.,Question_17,0.13,High Risk,-11.468137254901961
R_21EOU0NYwOGHMoz,Other,Midpoint,75,483,23,Male,Yes.,Question_18,0.59,Low Risk,-11.468137254901961
R_21EOU0NYwOGHMoz,Other,Midpoint,75,483,23,Male,Yes.,Question_19,0.82,Low Risk,-11.468137254901961
R_21EOU0NYwOGHMoz,Other,Midpoint,75,483,23,Male,Yes.,Question_20,0.36,High Risk,-11.468137254901961
R_21EOU0NYwOGHMoz,Other,Midpoint,75,483,23,Male,Yes.,Question_21,0.56,Low Risk,-11.468137254901961
R_21EOU0NYwOGHMoz,Other,Midpoint,75,483,23,Male,Yes.,Question_22,0.5,High Risk,-11.468137254901961
R_21EOU0NYwOGHMoz,Other,Midpoint,75,483,23,Male,Yes.,Question_23,0.1,High Risk,-11.468137254901961
R_21EOU0NYwOGHMoz,Other,Midpoint,75,483,23,Male,Yes.,Question_24,0.81,Minimal Risk,-11.468137254901961
R_21EOU0NYwOGHMoz,Other,Midpoint,75,483,23,Male,Yes.,Question_25,0.14,High Risk,-11.468137254901961
R_21EOU0NYwOGHMoz,Other,Midpoint,75,483,23,Male,Yes.,Question_26,0.5,High Risk,-11.468137254901961
R_21EOU0NYwOGHMoz,Other,Midpoint,75,483,23,Male,Yes.,Question_27,0.38,Low Risk,-11.468137254901961
R_21EOU0NYwOGHMoz,Other,Midpoint,75,483,23,Male,Yes.,Question_28,0.49,High Risk,-11.468137254901961
R_21EOU0NYwOGHMoz,Other,Midpoint,75,483,23,Male,Yes.,Question_29,0.09,High Risk,-11.468137254901961
R_21EOU0NYwOGHMoz,Other,Midpoint,75,483,23,Male,Yes.,Question_30,0.16,High Risk,-11.468137254901961
R_21jgg4E7thZ8KVC,Self,Midpoint,71,411,43,Male,Yes.,Question_1,0,Low Risk,8.531862745098039
R_21jgg4E7thZ8KVC,Self,Midpoint,71,411,43,Male,Yes.,Question_2,0,High Risk,8.531862745098039
R_21jgg4E7thZ8KVC,Self,Midpoint,71,411,43,Male,Yes.,Question_3,0.17,Minimal Risk,8.531862745098039
R_21jgg4E7thZ8KVC,Self,Midpoint,71,411,43,Male,Yes.,Question_4,0.01,High Risk,8.531862745098039
R_21jgg4E7thZ8KVC,Self,Midpoint,71,411,43,Male,Yes.,Question_5,0.17,High Risk,8.531862745098039
R_21jgg4E7thZ8KVC,Self,Midpoint,71,411,43,Male,Yes.,Question_6,0.08,Low Risk,8.531862745098039
R_21jgg4E7thZ8KVC,Self,Midpoint,71,411,43,Male,Yes.,Question_7,0,High Risk,8.531862745098039
R_21jgg4E7thZ8KVC,Self,Midpoint,71,411,43,Male,Yes.,Question_8,0.14,High Risk,8.531862745098039
R_21jgg4E7thZ8KVC,Self,Midpoint,71,411,43,Male,Yes.,Question_9,0.65,Minimal Risk,8.531862745098039
R_21jgg4E7thZ8KVC,Self,Midpoint,71,411,43,Male,Yes.,Question_10,0,High Risk,8.531862745098039
R_21jgg4E7thZ8KVC,Self,Midpoint,71,411,43,Male,Yes.,Question_11,0.51,Minimal Risk,8.531862745098039
R_21jgg4E7thZ8KVC,Self,Midpoint,71,411,43,Male,Yes.,Question_12,0.09,High Risk,8.531862745098039
R_21jgg4E7thZ8KVC,Self,Midpoint,71,411,43,Male,Yes.,Question_13,0.32,Minimal Risk,8.531862745098039
R_21jgg4E7thZ8KVC,Self,Midpoint,71,411,43,Male,Yes.,Question_14,0.36,Minimal Risk,8.531862745098039
R_21jgg4E7thZ8KVC,Self,Midpoint,71,411,43,Male,Yes.,Question_15,0.36,Minimal Risk,8.531862745098039
R_21jgg4E7thZ8KVC,Self,Midpoint,71,411,43,Male,Yes.,Question_16,0.2,Low Risk,8.531862745098039
R_21jgg4E7thZ8KVC,Self,Midpoint,71,411,43,Male,Yes.,Question_17,0,High Risk,8.531862745098039
R_21jgg4E7thZ8KVC,Self,Midpoint,71,411,43,Male,Yes.,Question_18,0.6,Low Risk,8.531862745098039
R_21jgg4E7thZ8KVC,Self,Midpoint,71,411,43,Male,Yes.,Question_19,0,Low Risk,8.531862745098039
R_21jgg4E7thZ8KVC,Self,Midpoint,71,411,43,Male,Yes.,Question_20,0.15,High Risk,8.531862745098039
R_21jgg4E7thZ8KVC,Self,Midpoint,71,411,43,Male,Yes.,Question_21,0.52,Low Risk,8.531862745098039
R_21jgg4E7thZ8KVC,Self,Midpoint,71,411,43,Male,Yes.,Question_22,0.5,High Risk,8.531862745098039
R_21jgg4E7thZ8KVC,Self,Midpoint,71,411,43,Male,Yes.,Question_23,0,High Risk,8.531862745098039
R_21jgg4E7thZ8KVC,Self,Midpoint,71,411,43,Male,Yes.,Question_24,0.51,Minimal Risk,8.531862745098039
R_21jgg4E7thZ8KVC,Self,Midpoint,71,411,43,Male,Yes.,Question_25,0.54,High Risk,8.531862745098039
R_21jgg4E7thZ8KVC,Self,Midpoint,71,411,43,Male,Yes.,Question_26,0.08,High Risk,8.531862745098039
R_21jgg4E7thZ8KVC,Self,Midpoint,71,411,43,Male,Yes.,Question_27,0.33,Low Risk,8.531862745098039
R_21jgg4E7thZ8KVC,Self,Midpoint,71,411,43,Male,Yes.,Question_28,0.01,High Risk,8.531862745098039
R_21jgg4E7thZ8KVC,Self,Midpoint,71,411,43,Male,Yes.,Question_29,0,High Risk,8.531862745098039
R_21jgg4E7thZ8KVC,Self,Midpoint,71,411,43,Male,Yes.,Question_30,0,High Risk,8.531862745098039
R_21tXHib4po8TCLZ,Other,Midpoint,83,606,27,Female,Yes.,Question_1,0.06,Low Risk,-7.468137254901961
R_21tXHib4po8TCLZ,Other,Midpoint,83,606,27,Female,Yes.,Question_2,0.08,High Risk,-7.468137254901961
R_21tXHib4po8TCLZ,Other,Midpoint,83,606,27,Female,Yes.,Question_3,0.25,Minimal Risk,-7.468137254901961
R_21tXHib4po8TCLZ,Other,Midpoint,83,606,27,Female,Yes.,Question_4,0.25,High Risk,-7.468137254901961
R_21tXHib4po8TCLZ,Other,Midpoint,83,606,27,Female,Yes.,Question_5,0.09,High Risk,-7.468137254901961
R_21tXHib4po8TCLZ,Other,Midpoint,83,606,27,Female,Yes.,Question_6,0.09,Low Risk,-7.468137254901961
R_21tXHib4po8TCLZ,Other,Midpoint,83,606,27,Female,Yes.,Question_7,0.04,High Risk,-7.468137254901961
R_21tXHib4po8TCLZ,Other,Midpoint,83,606,27,Female,Yes.,Question_8,0.31,High Risk,-7.468137254901961
R_21tXHib4po8TCLZ,Other,Midpoint,83,606,27,Female,Yes.,Question_9,0.18,Minimal Risk,-7.468137254901961
R_21tXHib4po8TCLZ,Other,Midpoint,83,606,27,Female,Yes.,Question_10,0,High Risk,-7.468137254901961
R_21tXHib4po8TCLZ,Other,Midpoint,83,606,27,Female,Yes.,Question_11,1,Minimal Risk,-7.468137254901961
R_21tXHib4po8TCLZ,Other,Midpoint,83,606,27,Female,Yes.,Question_12,0.39,High Risk,-7.468137254901961
R_21tXHib4po8TCLZ,Other,Midpoint,83,606,27,Female,Yes.,Question_13,0.9,Minimal Risk,-7.468137254901961
R_21tXHib4po8TCLZ,Other,Midpoint,83,606,27,Female,Yes.,Question_14,0.34,Minimal Risk,-7.468137254901961
R_21tXHib4po8TCLZ,Other,Midpoint,83,606,27,Female,Yes.,Question_15,0.8,Minimal Risk,-7.468137254901961
R_21tXHib4po8TCLZ,Other,Midpoint,83,606,27,Female,Yes.,Question_16,0.3,Low Risk,-7.468137254901961
R_21tXHib4po8TCLZ,Other,Midpoint,83,606,27,Female,Yes.,Question_17,0,High Risk,-7.468137254901961
R_21tXHib4po8TCLZ,Other,Midpoint,83,606,27,Female,Yes.,Question_18,0.54,Low Risk,-7.468137254901961
R_21tXHib4po8TCLZ,Other,Midpoint,83,606,27,Female,Yes.,Question_19,0.29,Low Risk,-7.468137254901961
R_21tXHib4po8TCLZ,Other,Midpoint,83,606,27,Female,Yes.,Question_20,0.26,High Risk,-7.468137254901961
R_21tXHib4po8TCLZ,Other,Midpoint,83,606,27,Female,Yes.,Question_21,0.16,Low Risk,-7.468137254901961
R_21tXHib4po8TCLZ,Other,Midpoint,83,606,27,Female,Yes.,Question_22,0.87,High Risk,-7.468137254901961
R_21tXHib4po8TCLZ,Other,Midpoint,83,606,27,Female,Yes.,Question_23,0.16,High Risk,-7.468137254901961
R_21tXHib4po8TCLZ,Other,Midpoint,83,606,27,Female,Yes.,Question_24,0.91,Minimal Risk,-7.468137254901961
R_21tXHib4po8TCLZ,Other,Midpoint,83,606,27,Female,Yes.,Question_25,0.42,High Risk,-7.468137254901961
R_21tXHib4po8TCLZ,Other,Midpoint,83,606,27,Female,Yes.,Question_26,0.16,High Risk,-7.468137254901961
R_21tXHib4po8TCLZ,Other,Midpoint,83,606,27,Female,Yes.,Question_27,0.89,Low Risk,-7.468137254901961
R_21tXHib4po8TCLZ,Other,Midpoint,83,606,27,Female,Yes.,Question_28,0.31,High Risk,-7.468137254901961
R_21tXHib4po8TCLZ,Other,Midpoint,83,606,27,Female,Yes.,Question_29,0,High Risk,-7.468137254901961
R_21tXHib4po8TCLZ,Other,Midpoint,83,606,27,Female,Yes.,Question_30,0,High Risk,-7.468137254901961
R_22GjbcVF9NMtGJz,Other,No Midpoint,0,409,40,Female,Yes.,Question_1,0,Low Risk,5.531862745098039
R_22GjbcVF9NMtGJz,Other,No Midpoint,0,409,40,Female,Yes.,Question_2,0,High Risk,5.531862745098039
R_22GjbcVF9NMtGJz,Other,No Midpoint,0,409,40,Female,Yes.,Question_3,0,Minimal Risk,5.531862745098039
R_22GjbcVF9NMtGJz,Other,No Midpoint,0,409,40,Female,Yes.,Question_4,0,High Risk,5.531862745098039
R_22GjbcVF9NMtGJz,Other,No Midpoint,0,409,40,Female,Yes.,Question_5,0,High Risk,5.531862745098039
R_22GjbcVF9NMtGJz,Other,No Midpoint,0,409,40,Female,Yes.,Question_6,0.08,Low Risk,5.531862745098039
R_22GjbcVF9NMtGJz,Other,No Midpoint,0,409,40,Female,Yes.,Question_7,0,High Risk,5.531862745098039
R_22GjbcVF9NMtGJz,Other,No Midpoint,0,409,40,Female,Yes.,Question_8,0.02,High Risk,5.531862745098039
R_22GjbcVF9NMtGJz,Other,No Midpoint,0,409,40,Female,Yes.,Question_9,0,Minimal Risk,5.531862745098039
R_22GjbcVF9NMtGJz,Other,No Midpoint,0,409,40,Female,Yes.,Question_10,0,High Risk,5.531862745098039
R_22GjbcVF9NMtGJz,Other,No Midpoint,0,409,40,Female,Yes.,Question_11,0.79,Minimal Risk,5.531862745098039
R_22GjbcVF9NMtGJz,Other,No Midpoint,0,409,40,Female,Yes.,Question_12,0,High Risk,5.531862745098039
R_22GjbcVF9NMtGJz,Other,No Midpoint,0,409,40,Female,Yes.,Question_13,0,Minimal Risk,5.531862745098039
R_22GjbcVF9NMtGJz,Other,No Midpoint,0,409,40,Female,Yes.,Question_14,0.5,Minimal Risk,5.531862745098039
R_22GjbcVF9NMtGJz,Other,No Midpoint,0,409,40,Female,Yes.,Question_15,0,Minimal Risk,5.531862745098039
R_22GjbcVF9NMtGJz,Other,No Midpoint,0,409,40,Female,Yes.,Question_16,0,Low Risk,5.531862745098039
R_22GjbcVF9NMtGJz,Other,No Midpoint,0,409,40,Female,Yes.,Question_17,0,High Risk,5.531862745098039
R_22GjbcVF9NMtGJz,Other,No Midpoint,0,409,40,Female,Yes.,Question_18,0.83,Low Risk,5.531862745098039
R_22GjbcVF9NMtGJz,Other,No Midpoint,0,409,40,Female,Yes.,Question_19,0,Low Risk,5.531862745098039
R_22GjbcVF9NMtGJz,Other,No Midpoint,0,409,40,Female,Yes.,Question_20,0,High Risk,5.531862745098039
R_22GjbcVF9NMtGJz,Other,No Midpoint,0,409,40,Female,Yes.,Question_21,0.5,Low Risk,5.531862745098039
R_22GjbcVF9NMtGJz,Other,No Midpoint,0,409,40,Female,Yes.,Question_22,0.5,High Risk,5.531862745098039
R_22GjbcVF9NMtGJz,Other,No Midpoint,0,409,40,Female,Yes.,Question_23,0,High Risk,5.531862745098039
R_22GjbcVF9NMtGJz,Other,No Midpoint,0,409,40,Female,Yes.,Question_24,0.8,Minimal Risk,5.531862745098039
R_22GjbcVF9NMtGJz,Other,No Midpoint,0,409,40,Female,Yes.,Question_25,0.23,High Risk,5.531862745098039
R_22GjbcVF9NMtGJz,Other,No Midpoint,0,409,40,Female,Yes.,Question_26,0.21,High Risk,5.531862745098039
R_22GjbcVF9NMtGJz,Other,No Midpoint,0,409,40,Female,Yes.,Question_27,0,Low Risk,5.531862745098039
R_22GjbcVF9NMtGJz,Other,No Midpoint,0,409,40,Female,Yes.,Question_28,0,High Risk,5.531862745098039
R_22GjbcVF9NMtGJz,Other,No Midpoint,0,409,40,Female,Yes.,Question_29,0,High Risk,5.531862745098039
R_22GjbcVF9NMtGJz,Other,No Midpoint,0,409,40,Female,Yes.,Question_30,0,High Risk,5.531862745098039
R_22Lib8zAxHjXU7X,Other,Midpoint,100,417,38,Female,Yes.,Question_1,0,Low Risk,3.5318627450980387
R_22Lib8zAxHjXU7X,Other,Midpoint,100,417,38,Female,Yes.,Question_2,0,High Risk,3.5318627450980387
R_22Lib8zAxHjXU7X,Other,Midpoint,100,417,38,Female,Yes.,Question_3,0,Minimal Risk,3.5318627450980387
R_22Lib8zAxHjXU7X,Other,Midpoint,100,417,38,Female,Yes.,Question_4,0,High Risk,3.5318627450980387
R_22Lib8zAxHjXU7X,Other,Midpoint,100,417,38,Female,Yes.,Question_5,0.5,High Risk,3.5318627450980387
