"";"ResponseId";"Group";"Question";"VAS";"Risk";"Perspective";"Condition"
"2416";"R_1mJB2pqI3dZffPk";"Gen. Imperative";"Question_16";75;"Minimal Risk";"Impersonal";"Imperative"
"2417";"R_1mJB2pqI3dZffPk";"Gen. Imperative";"Question_17";22;"Minimal Risk";"Impersonal";"Imperative"
"2418";"R_1mJB2pqI3dZffPk";"Gen. Imperative";"Question_18";51;"Minimal Risk";"Impersonal";"Imperative"
"2419";"R_1mJB2pqI3dZffPk";"Gen. Imperative";"Question_19";5;"Minimal Risk";"Impersonal";"Imperative"
"2420";"R_1mJB2pqI3dZffPk";"Gen. Imperative";"Question_20";22;"Minimal Risk";"Impersonal";"Imperative"
"2421";"R_1mJB2pqI3dZffPk";"Gen. Imperative";"Question_21";73;"Low Risk";"Impersonal";"Imperative"
"2422";"R_1mJB2pqI3dZffPk";"Gen. Imperative";"Question_22";10;"Low Risk";"Impersonal";"Imperative"
"2423";"R_1mJB2pqI3dZffPk";"Gen. Imperative";"Question_23";0;"Low Risk";"Impersonal";"Imperative"
"2424";"R_1mJB2pqI3dZffPk";"Gen. Imperative";"Question_24";61;"Low Risk";"Impersonal";"Imperative"
"2425";"R_1mJB2pqI3dZffPk";"Gen. Imperative";"Question_25";65;"Low Risk";"Impersonal";"Imperative"
"2426";"R_1mJB2pqI3dZffPk";"Gen. Imperative";"Question_26";38;"Low Risk";"Impersonal";"Imperative"
"2427";"R_1mJB2pqI3dZffPk";"Gen. Imperative";"Question_27";36;"Low Risk";"Impersonal";"Imperative"
"2428";"R_1mJB2pqI3dZffPk";"Gen. Imperative";"Question_28";45;"Low Risk";"Impersonal";"Imperative"
"2429";"R_1mJB2pqI3dZffPk";"Gen. Imperative";"Question_29";1;"Low Risk";"Impersonal";"Imperative"
"2430";"R_1mJB2pqI3dZffPk";"Gen. Imperative";"Question_30";14;"Low Risk";"Impersonal";"Imperative"
"2431";"R_1MROQ5IYKQBsp1F";"Gen. Reasoning";"Question_1";83;"High Risk";"Impersonal";"Reasoning"
"2432";"R_1MROQ5IYKQBsp1F";"Gen. Reasoning";"Question_2";1;"High Risk";"Impersonal";"Reasoning"
"2433";"R_1MROQ5IYKQBsp1F";"Gen. Reasoning";"Question_3";100;"High Risk";"Impersonal";"Reasoning"
"2434";"R_1MROQ5IYKQBsp1F";"Gen. Reasoning";"Question_4";1;"High Risk";"Impersonal";"Reasoning"
"2435";"R_1MROQ5IYKQBsp1F";"Gen. Reasoning";"Question_5";100;"High Risk";"Impersonal";"Reasoning"
"2436";"R_1MROQ5IYKQBsp1F";"Gen. Reasoning";"Question_6";100;"High Risk";"Impersonal";"Reasoning"
"2437";"R_1MROQ5IYKQBsp1F";"Gen. Reasoning";"Question_7";0;"High Risk";"Impersonal";"Reasoning"
"2438";"R_1MROQ5IYKQBsp1F";"Gen. Reasoning";"Question_8";91;"High Risk";"Impersonal";"Reasoning"
"2439";"R_1MROQ5IYKQBsp1F";"Gen. Reasoning";"Question_9";100;"High Risk";"Impersonal";"Reasoning"
"2440";"R_1MROQ5IYKQBsp1F";"Gen. Reasoning";"Question_10";0;"High Risk";"Impersonal";"Reasoning"
"2441";"R_1MROQ5IYKQBsp1F";"Gen. Reasoning";"Question_11";100;"Minimal Risk";"Impersonal";"Reasoning"
"2442";"R_1MROQ5IYKQBsp1F";"Gen. Reasoning";"Question_12";0;"Minimal Risk";"Impersonal";"Reasoning"
"2443";"R_1MROQ5IYKQBsp1F";"Gen. Reasoning";"Question_13";100;"Minimal Risk";"Impersonal";"Reasoning"
"2444";"R_1MROQ5IYKQBsp1F";"Gen. Reasoning";"Question_14";99;"Minimal Risk";"Impersonal";"Reasoning"
"2445";"R_1MROQ5IYKQBsp1F";"Gen. Reasoning";"Question_15";0;"Minimal Risk";"Impersonal";"Reasoning"
"2446";"R_1MROQ5IYKQBsp1F";"Gen. Reasoning";"Question_16";0;"Minimal Risk";"Impersonal";"Reasoning"
"2447";"R_1MROQ5IYKQBsp1F";"Gen. Reasoning";"Question_17";0;"Minimal Risk";"Impersonal";"Reasoning"
"2448";"R_1MROQ5IYKQBsp1F";"Gen. Reasoning";"Question_18";100;"Minimal Risk";"Impersonal";"Reasoning"
"2449";"R_1MROQ5IYKQBsp1F";"Gen. Reasoning";"Question_19";0;"Minimal Risk";"Impersonal";"Reasoning"
"2450";"R_1MROQ5IYKQBsp1F";"Gen. Reasoning";"Question_20";85;"Minimal Risk";"Impersonal";"Reasoning"
"2451";"R_1MROQ5IYKQBsp1F";"Gen. Reasoning";"Question_21";9;"Low Risk";"Impersonal";"Reasoning"
"2452";"R_1MROQ5IYKQBsp1F";"Gen. Reasoning";"Question_22";100;"Low Risk";"Impersonal";"Reasoning"
"2453";"R_1MROQ5IYKQBsp1F";"Gen. Reasoning";"Question_23";0;"Low Risk";"Impersonal";"Reasoning"
"2454";"R_1MROQ5IYKQBsp1F";"Gen. Reasoning";"Question_24";100;"Low Risk";"Impersonal";"Reasoning"
"2455";"R_1MROQ5IYKQBsp1F";"Gen. Reasoning";"Question_25";0;"Low Risk";"Impersonal";"Reasoning"
"2456";"R_1MROQ5IYKQBsp1F";"Gen. Reasoning";"Question_26";100;"Low Risk";"Impersonal";"Reasoning"
"2457";"R_1MROQ5IYKQBsp1F";"Gen. Reasoning";"Question_27";100;"Low Risk";"Impersonal";"Reasoning"
"2458";"R_1MROQ5IYKQBsp1F";"Gen. Reasoning";"Question_28";3;"Low Risk";"Impersonal";"Reasoning"
"2459";"R_1MROQ5IYKQBsp1F";"Gen. Reasoning";"Question_29";0;"Low Risk";"Impersonal";"Reasoning"
"2460";"R_1MROQ5IYKQBsp1F";"Gen. Reasoning";"Question_30";0;"Low Risk";"Impersonal";"Reasoning"
"2461";"R_1MSqYcrwS34Viw6";"Gen. Imperative";"Question_1";11;"High Risk";"Impersonal";"Imperative"
"2462";"R_1MSqYcrwS34Viw6";"Gen. Imperative";"Question_2";0;"High Risk";"Impersonal";"Imperative"
"2463";"R_1MSqYcrwS34Viw6";"Gen. Imperative";"Question_3";0;"High Risk";"Impersonal";"Imperative"
"2464";"R_1MSqYcrwS34Viw6";"Gen. Imperative";"Question_4";0;"High Risk";"Impersonal";"Imperative"
"2465";"R_1MSqYcrwS34Viw6";"Gen. Imperative";"Question_5";13;"High Risk";"Impersonal";"Imperative"
"2466";"R_1MSqYcrwS34Viw6";"Gen. Imperative";"Question_6";2;"High Risk";"Impersonal";"Imperative"
"2467";"R_1MSqYcrwS34Viw6";"Gen. Imperative";"Question_7";0;"High Risk";"Impersonal";"Imperative"
"2468";"R_1MSqYcrwS34Viw6";"Gen. Imperative";"Question_8";51;"High Risk";"Impersonal";"Imperative"
"2469";"R_1MSqYcrwS34Viw6";"Gen. Imperative";"Question_9";0;"High Risk";"Impersonal";"Imperative"
"2470";"R_1MSqYcrwS34Viw6";"Gen. Imperative";"Question_10";0;"High Risk";"Impersonal";"Imperative"
"2471";"R_1MSqYcrwS34Viw6";"Gen. Imperative";"Question_11";100;"Minimal Risk";"Impersonal";"Imperative"
"2472";"R_1MSqYcrwS34Viw6";"Gen. Imperative";"Question_12";0;"Minimal Risk";"Impersonal";"Imperative"
"2473";"R_1MSqYcrwS34Viw6";"Gen. Imperative";"Question_13";31;"Minimal Risk";"Impersonal";"Imperative"
"2474";"R_1MSqYcrwS34Viw6";"Gen. Imperative";"Question_14";0;"Minimal Risk";"Impersonal";"Imperative"
"2475";"R_1MSqYcrwS34Viw6";"Gen. Imperative";"Question_15";66;"Minimal Risk";"Impersonal";"Imperative"
"2476";"R_1MSqYcrwS34Viw6";"Gen. Imperative";"Question_16";38;"Minimal Risk";"Impersonal";"Imperative"
"2477";"R_1MSqYcrwS34Viw6";"Gen. Imperative";"Question_17";0;"Minimal Risk";"Impersonal";"Imperative"
"2478";"R_1MSqYcrwS34Viw6";"Gen. Imperative";"Question_18";59;"Minimal Risk";"Impersonal";"Imperative"
"2479";"R_1MSqYcrwS34Viw6";"Gen. Imperative";"Question_19";0;"Minimal Risk";"Impersonal";"Imperative"
"2480";"R_1MSqYcrwS34Viw6";"Gen. Imperative";"Question_20";53;"Minimal Risk";"Impersonal";"Imperative"
"2481";"R_1MSqYcrwS34Viw6";"Gen. Imperative";"Question_21";71;"Low Risk";"Impersonal";"Imperative"
"2482";"R_1MSqYcrwS34Viw6";"Gen. Imperative";"Question_22";84;"Low Risk";"Impersonal";"Imperative"
"2483";"R_1MSqYcrwS34Viw6";"Gen. Imperative";"Question_23";0;"Low Risk";"Impersonal";"Imperative"
"2484";"R_1MSqYcrwS34Viw6";"Gen. Imperative";"Question_24";92;"Low Risk";"Impersonal";"Imperative"
"2485";"R_1MSqYcrwS34Viw6";"Gen. Imperative";"Question_25";71;"Low Risk";"Impersonal";"Imperative"
"2486";"R_1MSqYcrwS34Viw6";"Gen. Imperative";"Question_26";81;"Low Risk";"Impersonal";"Imperative"
"2487";"R_1MSqYcrwS34Viw6";"Gen. Imperative";"Question_27";0;"Low Risk";"Impersonal";"Imperative"
"2488";"R_1MSqYcrwS34Viw6";"Gen. Imperative";"Question_28";22;"Low Risk";"Impersonal";"Imperative"
"2489";"R_1MSqYcrwS34Viw6";"Gen. Imperative";"Question_29";0;"Low Risk";"Impersonal";"Imperative"
"2490";"R_1MSqYcrwS34Viw6";"Gen. Imperative";"Question_30";0;"Low Risk";"Impersonal";"Imperative"
"2491";"R_1mw5YWsI15LWv5j";"Per. Reasoning";"Question_1";8;"High Risk";"Personal";"Reasoning"
"2492";"R_1mw5YWsI15LWv5j";"Per. Reasoning";"Question_2";0;"High Risk";"Personal";"Reasoning"
"2493";"R_1mw5YWsI15LWv5j";"Per. Reasoning";"Question_3";92;"High Risk";"Personal";"Reasoning"
"2494";"R_1mw5YWsI15LWv5j";"Per. Reasoning";"Question_4";0;"High Risk";"Personal";"Reasoning"
"2495";"R_1mw5YWsI15LWv5j";"Per. Reasoning";"Question_5";12;"High Risk";"Personal";"Reasoning"
"2496";"R_1mw5YWsI15LWv5j";"Per. Reasoning";"Question_6";22;"High Risk";"Personal";"Reasoning"
"2497";"R_1mw5YWsI15LWv5j";"Per. Reasoning";"Question_7";0;"High Risk";"Personal";"Reasoning"
"2498";"R_1mw5YWsI15LWv5j";"Per. Reasoning";"Question_8";38;"High Risk";"Personal";"Reasoning"
"2499";"R_1mw5YWsI15LWv5j";"Per. Reasoning";"Question_9";46;"High Risk";"Personal";"Reasoning"
"2500";"R_1mw5YWsI15LWv5j";"Per. Reasoning";"Question_10";0;"High Risk";"Personal";"Reasoning"
"2501";"R_1mw5YWsI15LWv5j";"Per. Reasoning";"Question_11";99;"Minimal Risk";"Personal";"Reasoning"
"2502";"R_1mw5YWsI15LWv5j";"Per. Reasoning";"Question_12";1;"Minimal Risk";"Personal";"Reasoning"
"2503";"R_1mw5YWsI15LWv5j";"Per. Reasoning";"Question_13";25;"Minimal Risk";"Personal";"Reasoning"
"2504";"R_1mw5YWsI15LWv5j";"Per. Reasoning";"Question_14";19;"Minimal Risk";"Personal";"Reasoning"
"2505";"R_1mw5YWsI15LWv5j";"Per. Reasoning";"Question_15";42;"Minimal Risk";"Personal";"Reasoning"
"2506";"R_1mw5YWsI15LWv5j";"Per. Reasoning";"Question_16";0;"Minimal Risk";"Personal";"Reasoning"
"2507";"R_1mw5YWsI15LWv5j";"Per. Reasoning";"Question_17";0;"Minimal Risk";"Personal";"Reasoning"
"2508";"R_1mw5YWsI15LWv5j";"Per. Reasoning";"Question_18";81;"Minimal Risk";"Personal";"Reasoning"
"2509";"R_1mw5YWsI15LWv5j";"Per. Reasoning";"Question_19";1;"Minimal Risk";"Personal";"Reasoning"
"2510";"R_1mw5YWsI15LWv5j";"Per. Reasoning";"Question_20";44;"Minimal Risk";"Personal";"Reasoning"
"2511";"R_1mw5YWsI15LWv5j";"Per. Reasoning";"Question_21";49;"Low Risk";"Personal";"Reasoning"
"2512";"R_1mw5YWsI15LWv5j";"Per. Reasoning";"Question_22";77;"Low Risk";"Personal";"Reasoning"
"2513";"R_1mw5YWsI15LWv5j";"Per. Reasoning";"Question_23";0;"Low Risk";"Personal";"Reasoning"
"2514";"R_1mw5YWsI15LWv5j";"Per. Reasoning";"Question_24";99;"Low Risk";"Personal";"Reasoning"
"2515";"R_1mw5YWsI15LWv5j";"Per. Reasoning";"Question_25";20;"Low Risk";"Personal";"Reasoning"
"2516";"R_1mw5YWsI15LWv5j";"Per. Reasoning";"Question_26";52;"Low Risk";"Personal";"Reasoning"
"2517";"R_1mw5YWsI15LWv5j";"Per. Reasoning";"Question_27";27;"Low Risk";"Personal";"Reasoning"
"2518";"R_1mw5YWsI15LWv5j";"Per. Reasoning";"Question_28";26;"Low Risk";"Personal";"Reasoning"
"2519";"R_1mw5YWsI15LWv5j";"Per. Reasoning";"Question_29";0;"Low Risk";"Personal";"Reasoning"
"2520";"R_1mw5YWsI15LWv5j";"Per. Reasoning";"Question_30";0;"Low Risk";"Personal";"Reasoning"
"2521";"R_1n31NyEc5eOpgYn";"Gen. Imperative";"Question_1";3;"High Risk";"Impersonal";"Imperative"
"2522";"R_1n31NyEc5eOpgYn";"Gen. Imperative";"Question_2";8;"High Risk";"Impersonal";"Imperative"
"2523";"R_1n31NyEc5eOpgYn";"Gen. Imperative";"Question_3";60;"High Risk";"Impersonal";"Imperative"
"2524";"R_1n31NyEc5eOpgYn";"Gen. Imperative";"Question_4";2;"High Risk";"Impersonal";"Imperative"
"2525";"R_1n31NyEc5eOpgYn";"Gen. Imperative";"Question_5";63;"High Risk";"Impersonal";"Imperative"
"2526";"R_1n31NyEc5eOpgYn";"Gen. Imperative";"Question_6";0;"High Risk";"Impersonal";"Imperative"
"2527";"R_1n31NyEc5eOpgYn";"Gen. Imperative";"Question_7";0;"High Risk";"Impersonal";"Imperative"
"2528";"R_1n31NyEc5eOpgYn";"Gen. Imperative";"Question_8";58;"High Risk";"Impersonal";"Imperative"
"2529";"R_1n31NyEc5eOpgYn";"Gen. Imperative";"Question_9";35;"High Risk";"Impersonal";"Imperative"
"2530";"R_1n31NyEc5eOpgYn";"Gen. Imperative";"Question_10";0;"High Risk";"Impersonal";"Imperative"
"2531";"R_1n31NyEc5eOpgYn";"Gen. Imperative";"Question_11";62;"Minimal Risk";"Impersonal";"Imperative"
"2532";"R_1n31NyEc5eOpgYn";"Gen. Imperative";"Question_12";0;"Minimal Risk";"Impersonal";"Imperative"
"2533";"R_1n31NyEc5eOpgYn";"Gen. Imperative";"Question_13";75;"Minimal Risk";"Impersonal";"Imperative"
"2534";"R_1n31NyEc5eOpgYn";"Gen. Imperative";"Question_14";7;"Minimal Risk";"Impersonal";"Imperative"
"2535";"R_1n31NyEc5eOpgYn";"Gen. Imperative";"Question_15";34;"Minimal Risk";"Impersonal";"Imperative"
"2536";"R_1n31NyEc5eOpgYn";"Gen. Imperative";"Question_16";14;"Minimal Risk";"Impersonal";"Imperative"
"2537";"R_1n31NyEc5eOpgYn";"Gen. Imperative";"Question_17";0;"Minimal Risk";"Impersonal";"Imperative"
"2538";"R_1n31NyEc5eOpgYn";"Gen. Imperative";"Question_18";82;"Minimal Risk";"Impersonal";"Imperative"
"2539";"R_1n31NyEc5eOpgYn";"Gen. Imperative";"Question_19";1;"Minimal Risk";"Impersonal";"Imperative"
"2540";"R_1n31NyEc5eOpgYn";"Gen. Imperative";"Question_20";11;"Minimal Risk";"Impersonal";"Imperative"
"2541";"R_1n31NyEc5eOpgYn";"Gen. Imperative";"Question_21";62;"Low Risk";"Impersonal";"Imperative"
"2542";"R_1n31NyEc5eOpgYn";"Gen. Imperative";"Question_22";96;"Low Risk";"Impersonal";"Imperative"
"2543";"R_1n31NyEc5eOpgYn";"Gen. Imperative";"Question_23";0;"Low Risk";"Impersonal";"Imperative"
"2544";"R_1n31NyEc5eOpgYn";"Gen. Imperative";"Question_24";100;"Low Risk";"Impersonal";"Imperative"
"2545";"R_1n31NyEc5eOpgYn";"Gen. Imperative";"Question_25";6;"Low Risk";"Impersonal";"Imperative"
"2546";"R_1n31NyEc5eOpgYn";"Gen. Imperative";"Question_26";10;"Low Risk";"Impersonal";"Imperative"
"2547";"R_1n31NyEc5eOpgYn";"Gen. Imperative";"Question_27";20;"Low Risk";"Impersonal";"Imperative"
"2548";"R_1n31NyEc5eOpgYn";"Gen. Imperative";"Question_28";12;"Low Risk";"Impersonal";"Imperative"
"2549";"R_1n31NyEc5eOpgYn";"Gen. Imperative";"Question_29";0;"Low Risk";"Impersonal";"Imperative"
"2550";"R_1n31NyEc5eOpgYn";"Gen. Imperative";"Question_30";0;"Low Risk";"Impersonal";"Imperative"
"2551";"R_1n7w9AOMnyvHFVR";"Gen. Imperative";"Question_1";0;"High Risk";"Impersonal";"Imperative"
"2552";"R_1n7w9AOMnyvHFVR";"Gen. Imperative";"Question_2";0;"High Risk";"Impersonal";"Imperative"
"2553";"R_1n7w9AOMnyvHFVR";"Gen. Imperative";"Question_3";66;"High Risk";"Impersonal";"Imperative"
"2554";"R_1n7w9AOMnyvHFVR";"Gen. Imperative";"Question_4";0;"High Risk";"Impersonal";"Imperative"
"2555";"R_1n7w9AOMnyvHFVR";"Gen. Imperative";"Question_5";68;"High Risk";"Impersonal";"Imperative"
"2556";"R_1n7w9AOMnyvHFVR";"Gen. Imperative";"Question_6";0;"High Risk";"Impersonal";"Imperative"
"2557";"R_1n7w9AOMnyvHFVR";"Gen. Imperative";"Question_7";0;"High Risk";"Impersonal";"Imperative"
"2558";"R_1n7w9AOMnyvHFVR";"Gen. Imperative";"Question_8";0;"High Risk";"Impersonal";"Imperative"
"2559";"R_1n7w9AOMnyvHFVR";"Gen. Imperative";"Question_9";71;"High Risk";"Impersonal";"Imperative"
"2560";"R_1n7w9AOMnyvHFVR";"Gen. Imperative";"Question_10";0;"High Risk";"Impersonal";"Imperative"
"2561";"R_1n7w9AOMnyvHFVR";"Gen. Imperative";"Question_11";100;"Minimal Risk";"Impersonal";"Imperative"
"2562";"R_1n7w9AOMnyvHFVR";"Gen. Imperative";"Question_12";0;"Minimal Risk";"Impersonal";"Imperative"
"2563";"R_1n7w9AOMnyvHFVR";"Gen. Imperative";"Question_13";82;"Minimal Risk";"Impersonal";"Imperative"
"2564";"R_1n7w9AOMnyvHFVR";"Gen. Imperative";"Question_14";91;"Minimal Risk";"Impersonal";"Imperative"
"2565";"R_1n7w9AOMnyvHFVR";"Gen. Imperative";"Question_15";0;"Minimal Risk";"Impersonal";"Imperative"
"2566";"R_1n7w9AOMnyvHFVR";"Gen. Imperative";"Question_16";0;"Minimal Risk";"Impersonal";"Imperative"
"2567";"R_1n7w9AOMnyvHFVR";"Gen. Imperative";"Question_17";0;"Minimal Risk";"Impersonal";"Imperative"
"2568";"R_1n7w9AOMnyvHFVR";"Gen. Imperative";"Question_18";97;"Minimal Risk";"Impersonal";"Imperative"
"2569";"R_1n7w9AOMnyvHFVR";"Gen. Imperative";"Question_19";0;"Minimal Risk";"Impersonal";"Imperative"
"2570";"R_1n7w9AOMnyvHFVR";"Gen. Imperative";"Question_20";0;"Minimal Risk";"Impersonal";"Imperative"
"2571";"R_1n7w9AOMnyvHFVR";"Gen. Imperative";"Question_21";81;"Low Risk";"Impersonal";"Imperative"
"2572";"R_1n7w9AOMnyvHFVR";"Gen. Imperative";"Question_22";92;"Low Risk";"Impersonal";"Imperative"
"2573";"R_1n7w9AOMnyvHFVR";"Gen. Imperative";"Question_23";0;"Low Risk";"Impersonal";"Imperative"
"2574";"R_1n7w9AOMnyvHFVR";"Gen. Imperative";"Question_24";100;"Low Risk";"Impersonal";"Imperative"
"2575";"R_1n7w9AOMnyvHFVR";"Gen. Imperative";"Question_25";0;"Low Risk";"Impersonal";"Imperative"
"2576";"R_1n7w9AOMnyvHFVR";"Gen. Imperative";"Question_26";41;"Low Risk";"Impersonal";"Imperative"
"2577";"R_1n7w9AOMnyvHFVR";"Gen. Imperative";"Question_27";81;"Low Risk";"Impersonal";"Imperative"
"2578";"R_1n7w9AOMnyvHFVR";"Gen. Imperative";"Question_28";0;"Low Risk";"Impersonal";"Imperative"
"2579";"R_1n7w9AOMnyvHFVR";"Gen. Imperative";"Question_29";0;"Low Risk";"Impersonal";"Imperative"
"2580";"R_1n7w9AOMnyvHFVR";"Gen. Imperative";"Question_30";0;"Low Risk";"Impersonal";"Imperative"
"2581";"R_1n9MD5E9n4dngKE";"Per. Imperative";"Question_1";27;"High Risk";"Personal";"Imperative"
"2582";"R_1n9MD5E9n4dngKE";"Per. Imperative";"Question_2";9;"High Risk";"Personal";"Imperative"
"2583";"R_1n9MD5E9n4dngKE";"Per. Imperative";"Question_3";43;"High Risk";"Personal";"Imperative"
"2584";"R_1n9MD5E9n4dngKE";"Per. Imperative";"Question_4";21;"High Risk";"Personal";"Imperative"
"2585";"R_1n9MD5E9n4dngKE";"Per. Imperative";"Question_5";80;"High Risk";"Personal";"Imperative"
"2586";"R_1n9MD5E9n4dngKE";"Per. Imperative";"Question_6";32;"High Risk";"Personal";"Imperative"
"2587";"R_1n9MD5E9n4dngKE";"Per. Imperative";"Question_7";36;"High Risk";"Personal";"Imperative"
"2588";"R_1n9MD5E9n4dngKE";"Per. Imperative";"Question_8";36;"High Risk";"Personal";"Imperative"
"2589";"R_1n9MD5E9n4dngKE";"Per. Imperative";"Question_9";35;"High Risk";"Personal";"Imperative"
"2590";"R_1n9MD5E9n4dngKE";"Per. Imperative";"Question_10";0;"High Risk";"Personal";"Imperative"
"2591";"R_1n9MD5E9n4dngKE";"Per. Imperative";"Question_11";97;"Minimal Risk";"Personal";"Imperative"
"2592";"R_1n9MD5E9n4dngKE";"Per. Imperative";"Question_12";46;"Minimal Risk";"Personal";"Imperative"
"2593";"R_1n9MD5E9n4dngKE";"Per. Imperative";"Question_13";74;"Minimal Risk";"Personal";"Imperative"
"2594";"R_1n9MD5E9n4dngKE";"Per. Imperative";"Question_14";63;"Minimal Risk";"Personal";"Imperative"
"2595";"R_1n9MD5E9n4dngKE";"Per. Imperative";"Question_15";76;"Minimal Risk";"Personal";"Imperative"
"2596";"R_1n9MD5E9n4dngKE";"Per. Imperative";"Question_16";74;"Minimal Risk";"Personal";"Imperative"
"2597";"R_1n9MD5E9n4dngKE";"Per. Imperative";"Question_17";15;"Minimal Risk";"Personal";"Imperative"
"2598";"R_1n9MD5E9n4dngKE";"Per. Imperative";"Question_18";65;"Minimal Risk";"Personal";"Imperative"
"2599";"R_1n9MD5E9n4dngKE";"Per. Imperative";"Question_19";84;"Minimal Risk";"Personal";"Imperative"
"2600";"R_1n9MD5E9n4dngKE";"Per. Imperative";"Question_20";12;"Minimal Risk";"Personal";"Imperative"
"2601";"R_1n9MD5E9n4dngKE";"Per. Imperative";"Question_21";30;"Low Risk";"Personal";"Imperative"
"2602";"R_1n9MD5E9n4dngKE";"Per. Imperative";"Question_22";89;"Low Risk";"Personal";"Imperative"
"2603";"R_1n9MD5E9n4dngKE";"Per. Imperative";"Question_23";23;"Low Risk";"Personal";"Imperative"
"2604";"R_1n9MD5E9n4dngKE";"Per. Imperative";"Question_24";87;"Low Risk";"Personal";"Imperative"
"2605";"R_1n9MD5E9n4dngKE";"Per. Imperative";"Question_25";46;"Low Risk";"Personal";"Imperative"
"2606";"R_1n9MD5E9n4dngKE";"Per. Imperative";"Question_26";49;"Low Risk";"Personal";"Imperative"
"2607";"R_1n9MD5E9n4dngKE";"Per. Imperative";"Question_27";67;"Low Risk";"Personal";"Imperative"
"2608";"R_1n9MD5E9n4dngKE";"Per. Imperative";"Question_28";39;"Low Risk";"Personal";"Imperative"
"2609";"R_1n9MD5E9n4dngKE";"Per. Imperative";"Question_29";24;"Low Risk";"Personal";"Imperative"
"2610";"R_1n9MD5E9n4dngKE";"Per. Imperative";"Question_30";29;"Low Risk";"Personal";"Imperative"
"2611";"R_1NeSKfn5Y5UgCbO";"Gen. Reasoning";"Question_1";0;"High Risk";"Impersonal";"Reasoning"
"2612";"R_1NeSKfn5Y5UgCbO";"Gen. Reasoning";"Question_2";0;"High Risk";"Impersonal";"Reasoning"
"2613";"R_1NeSKfn5Y5UgCbO";"Gen. Reasoning";"Question_3";35;"High Risk";"Impersonal";"Reasoning"
"2614";"R_1NeSKfn5Y5UgCbO";"Gen. Reasoning";"Question_4";0;"High Risk";"Impersonal";"Reasoning"
"2615";"R_1NeSKfn5Y5UgCbO";"Gen. Reasoning";"Question_5";0;"High Risk";"Impersonal";"Reasoning"
"2616";"R_1NeSKfn5Y5UgCbO";"Gen. Reasoning";"Question_6";0;"High Risk";"Impersonal";"Reasoning"
"2617";"R_1NeSKfn5Y5UgCbO";"Gen. Reasoning";"Question_7";0;"High Risk";"Impersonal";"Reasoning"
"2618";"R_1NeSKfn5Y5UgCbO";"Gen. Reasoning";"Question_8";0;"High Risk";"Impersonal";"Reasoning"
"2619";"R_1NeSKfn5Y5UgCbO";"Gen. Reasoning";"Question_9";0;"High Risk";"Impersonal";"Reasoning"
"2620";"R_1NeSKfn5Y5UgCbO";"Gen. Reasoning";"Question_10";0;"High Risk";"Impersonal";"Reasoning"
"2621";"R_1NeSKfn5Y5UgCbO";"Gen. Reasoning";"Question_11";97;"Minimal Risk";"Impersonal";"Reasoning"
"2622";"R_1NeSKfn5Y5UgCbO";"Gen. Reasoning";"Question_12";0;"Minimal Risk";"Impersonal";"Reasoning"
"2623";"R_1NeSKfn5Y5UgCbO";"Gen. Reasoning";"Question_13";17;"Minimal Risk";"Impersonal";"Reasoning"
"2624";"R_1NeSKfn5Y5UgCbO";"Gen. Reasoning";"Question_14";0;"Minimal Risk";"Impersonal";"Reasoning"
"2625";"R_1NeSKfn5Y5UgCbO";"Gen. Reasoning";"Question_15";0;"Minimal Risk";"Impersonal";"Reasoning"
"2626";"R_1NeSKfn5Y5UgCbO";"Gen. Reasoning";"Question_16";0;"Minimal Risk";"Impersonal";"Reasoning"
"2627";"R_1NeSKfn5Y5UgCbO";"Gen. Reasoning";"Question_17";0;"Minimal Risk";"Impersonal";"Reasoning"
"2628";"R_1NeSKfn5Y5UgCbO";"Gen. Reasoning";"Question_18";0;"Minimal Risk";"Impersonal";"Reasoning"
"2629";"R_1NeSKfn5Y5UgCbO";"Gen. Reasoning";"Question_19";0;"Minimal Risk";"Impersonal";"Reasoning"
"2630";"R_1NeSKfn5Y5UgCbO";"Gen. Reasoning";"Question_20";0;"Minimal Risk";"Impersonal";"Reasoning"
"2631";"R_1NeSKfn5Y5UgCbO";"Gen. Reasoning";"Question_21";0;"Low Risk";"Impersonal";"Reasoning"
"2632";"R_1NeSKfn5Y5UgCbO";"Gen. Reasoning";"Question_22";89;"Low Risk";"Impersonal";"Reasoning"
"2633";"R_1NeSKfn5Y5UgCbO";"Gen. Reasoning";"Question_23";0;"Low Risk";"Impersonal";"Reasoning"
"2634";"R_1NeSKfn5Y5UgCbO";"Gen. Reasoning";"Question_24";88;"Low Risk";"Impersonal";"Reasoning"
"2635";"R_1NeSKfn5Y5UgCbO";"Gen. Reasoning";"Question_25";0;"Low Risk";"Impersonal";"Reasoning"
"2636";"R_1NeSKfn5Y5UgCbO";"Gen. Reasoning";"Question_26";18;"Low Risk";"Impersonal";"Reasoning"
"2637";"R_1NeSKfn5Y5UgCbO";"Gen. Reasoning";"Question_27";9;"Low Risk";"Impersonal";"Reasoning"
"2638";"R_1NeSKfn5Y5UgCbO";"Gen. Reasoning";"Question_28";0;"Low Risk";"Impersonal";"Reasoning"
"2639";"R_1NeSKfn5Y5UgCbO";"Gen. Reasoning";"Question_29";0;"Low Risk";"Impersonal";"Reasoning"
"2640";"R_1NeSKfn5Y5UgCbO";"Gen. Reasoning";"Question_30";0;"Low Risk";"Impersonal";"Reasoning"
