ResponseId,Group,Age_1,Practice_Gen_1,Question_1,Question_2,Question_3,Question_4,Question_5,Question_6,Question_7,Question_8,Question_9,Question_10,Question_11,Question_12,Question_13,Question_14,Question_15,Question_16,Question_17,Question_18,Question_19,Question_20,Question_21,Question_22,Question_23,Question_24,Question_25,Question_26,Question_27,Question_28,Question_29,Question_30,Progress,Duration (in seconds),Finished,UserLanguage,CF2,CF1,Trap1,VisionQ,FluencyQ,Gender,Eng,Res,Chi,1_RT_First Click_5,1_RT_Last Click_5,1_RT_Page Submit_5,1_RT_Click Count_5,2_RT_First Click_5,2_RT_Last Click_5,2_RT_Page Submit_5,2_RT_Click Count_5,3_RT_First Click_5,3_RT_Last Click_5,3_RT_Page Submit_5,3_RT_Click Count_5,4_RT_First Click_5,4_RT_Last Click_5,4_RT_Page Submit_5,4_RT_Click Count_5,5_RT_First Click_5,5_RT_Last Click_5,5_RT_Page Submit_5,5_RT_Click Count_5,6_RT_First Click_5,6_RT_Last Click_5,6_RT_Page Submit_5,6_RT_Click Count_5,7_RT_First Click_5,7_RT_Last Click_5,7_RT_Page Submit_5,7_RT_Click Count_5,8_RT_First Click_5,8_RT_Last Click_5,8_RT_Page Submit_5,8_RT_Click Count_5,9_RT_First Click_5,9_RT_Last Click_5,9_RT_Page Submit_5,9_RT_Click Count_5,10_RT_First Click_5,10_RT_Last Click_5,10_RT_Page Submit_5,10_RT_Click Count_5,11_RT_First Click_5,11_RT_Last Click_5,11_RT_Page Submit_5,11_RT_Click Count_5,12_RT_First Click_5,12_RT_Last Click_5,12_RT_Page Submit_5,12_RT_Click Count_5,13_RT_First Click_5,13_RT_Last Click_5,13_RT_Page Submit_5,13_RT_Click Count_5,14_RT_First Click_5,14_RT_Last Click_5,14_RT_Page Submit_5,14_RT_Click Count_5,15_RT_First Click_5,15_RT_Last Click_5,15_RT_Page Submit_5,15_RT_Click Count_5,16_RT_First Click_5,16_RT_Last Click_5,16_RT_Page Submit_5,16_RT_Click Count_5,17_RT_First Click_5,17_RT_Last Click_5,17_RT_Page Submit_5,17_RT_Click Count_5,18_RT_First Click_5,18_RT_Last Click_5,18_RT_Page Submit_5,18_RT_Click Count_5,19_RT_First Click_5,19_RT_Last Click_5,19_RT_Page Submit_5,19_RT_Click Count_5,20_RT_First Click_5,20_RT_Last Click_5,20_RT_Page Submit_5,20_RT_Click Count_5,21_RT_First Click_5,21_RT_Last Click_5,21_RT_Page Submit_5,21_RT_Click Count_5,22_RT_First Click_5,22_RT_Last Click_5,22_RT_Page Submit_5,22_RT_Click Count_5,23_RT_First Click_5,23_RT_Last Click_5,23_RT_Page Submit_5,23_RT_Click Count_5,24_RT_First Click_5,24_RT_Last Click_5,24_RT_Page Submit_5,24_RT_Click Count_5,25_RT_First Click_5,25_RT_Last Click_5,25_RT_Page Submit_5,25_RT_Click Count_5,26_RT_First Click_5,26_RT_Last Click_5,26_RT_Page Submit_5,26_RT_Click Count_5,27_RT_First Click_5,27_RT_Last Click_5,27_RT_Page Submit_5,27_RT_Click Count_5,28_RT_First Click_5,28_RT_Last Click_5,28_RT_Page Submit_5,28_RT_Click Count_5,29_RT_First Click_5,29_RT_Last Click_5,29_RT_Page Submit_5,29_RT_Click Count_5,30_RT_First Click_5,30_RT_Last Click_5,30_RT_Page Submit_5,30_RT_Click Count_5,ReadingQ
R_2VsGSBIaaVRIfc9,Per. Control,31,100,25,0,33,0,31,5,0,72,41,0,76,0,69,59,24,77,0,26,0,11,63,58,0,77,0,25,35,32,0,0,100,334,TRUE,EN,I hereby consent to my participation in this experiment.,"Yes, I hereby agree and consent to the use of my data in future research.",Chicago,Yes,Yes,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland,5.706,6.785,8.25,2,4.51,4.51,6.262,1,5.031,5.031,6.941,1,3.001,3.001,4.831,1,5.515,5.515,7.368,1,5.589,5.589,7.052,1,8.05,9.126,10.714,2,5.048,5.048,6.694,1,5.514,5.514,7.222,1,3.713,3.713,5.564,1,4.009,4.009,5.612,1,5.109,5.109,7.768,1,4.728,4.728,6.28,1,4,4,6.415,1,3.801,3.801,5.495,1,3.561,4.777,6.185,2,4.27,4.27,6.151,1,5.491,5.491,7.525,1,3.746,5,6.737,2,7.305,7.305,9.187,1,6.714,6.714,8.046,1,3.458,3.458,5.214,1,3.858,3.858,5.926,1,4.162,4.162,5.651,1,4.93,4.93,6.681,1,4.09,4.09,6.032,1,3.61,3.61,5.259,1,3.737,3.737,5.46,1,7.057,7.057,8.77,1,4.408,4.408,5.961,1,NA
R_2q47pfyTvLs1GCd,Per. Control,44,100,49,11,45,21,7,55,19,88,81,3,87,14,49,88,79,81,3,52,81,66,19,85,6,89,51,89,55,3,2,21,100,397,TRUE,EN,I hereby consent to my participation in this experiment.,"Yes, I hereby agree and consent to the use of my data in future research.",Chicago,Yes,Yes,Female,"No, it's my second language.",United Kingdom of Great Britain and Northern Ireland,Netherlands,4.999,4.999,5.96,1,6.909,6.909,10.997,1,5.448,5.448,6.329,1,15.688,15.688,17.032,1,9.845,9.845,10.821,1,8.003,8.003,9.194,1,8.618,8.618,9.579,1,5.45,5.45,6.368,1,5.523,6.758,7.54,2,7.385,7.385,8.338,1,4.466,4.466,5.888,1,6.468,6.468,7.57,1,5.699,5.699,6.847,1,5.509,6.083,6.917,2,4.869,4.869,5.721,1,6.026,6.026,6.939,1,4.716,4.716,5.726,1,9.535,9.535,11.074,1,6.193,6.193,6.974,1,6.547,7.017,7.766,2,9.273,9.273,10.339,1,10.027,11.228,12.261,2,3.752,3.752,4.647,1,4.756,4.756,5.78,1,5.141,5.141,6.318,1,4.845,4.845,5.645,1,6.182,6.663,7.485,2,6.108,8.057,9.442,5,5.426,5.426,6.856,1,6.346,6.346,7.639,1,NA
R_232dGDwta1xgA1e,Per. Control,45,100,39,39,46,79,64,46,17,19,63,12,99,15,83,66,73,77,24,72,21,12,77,78,32,95,90,39,38,43,15,3,100,334,TRUE,EN,I hereby consent to my participation in this experiment.,"Yes, I hereby agree and consent to the use of my data in future research.",Chicago,Yes,Yes,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,South Africa,6.17,6.17,7.491,1,4.174,4.174,5.459,1,4.707,4.707,6.11,1,3.677,3.677,5.203,1,7.212,7.212,8.682,1,6.078,6.078,7.321,1,5.882,5.882,7.339,1,5.526,5.526,6.99,1,3.894,3.894,5.23,1,3.866,4.681,7.122,2,3.805,3.805,4.82,1,5.906,5.906,7.051,1,4.929,4.929,6.957,1,4.301,4.301,6.494,1,4.403,4.403,5.6,1,4.664,4.664,5.579,1,4.684,4.684,5.774,1,5.324,5.324,6.445,1,3.93,3.93,5.758,1,8.183,10.522,12.831,2,6.327,6.327,7.652,1,5.708,5.708,7.027,1,3.902,3.902,4.954,1,3.532,3.532,4.59,1,3.458,3.458,4.455,1,5.951,5.951,7.155,1,4.657,4.657,6.372,1,5.796,5.796,7.224,1,4.092,4.092,5.128,1,4.55,4.55,5.59,1,NA
R_1ibcfBP9fS1gw71,Per. Control,25,100,2,0,19,0,64,1,0,35,33,0,15,0,22,55,36,4,0,34,2,11,6,71,2,20,8,0,35,0,0,0,100,325,TRUE,EN,I hereby consent to my participation in this experiment.,"Yes, I hereby agree and consent to the use of my data in future research.",Chicago,Yes,Yes,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland,1.535,2.944,3.585,3,2.311,3.701,4.564,3,3.382,5.256,5.999,4,1.727,3.329,4.01,3,3.76,3.76,4.428,1,5.753,5.753,7.198,1,2.414,2.414,4.705,1,2.952,5.73,6.32,3,2.679,3.912,4.534,3,4.21,5.478,6.284,3,4.239,4.239,4.995,1,1.569,7.261,7.875,3,5.132,5.714,6.372,2,4.663,4.663,5.495,1,6.099,6.099,7.316,1,12.608,12.608,16.698,1,2.827,3.945,4.601,3,7.844,7.844,8.534,1,3.262,3.262,5.361,1,3.489,4.208,4.965,2,3.074,3.747,4.323,2,2.463,5.089,5.116,6,2.534,3.875,3.8,3,5.353,6.526,7.475,2,5.415,5.415,6.036,1,3.493,4.336,5.383,2,5.607,5.607,6.83,1,1.898,1.898,4.588,1,3.093,4.25,4.99,2,3.392,4.725,5.416,3,NA
R_bIOZqXduoTS5A2d,Per. Control,36,100,0,0,36,0,0,48,0,24,19,0,78,11,100,78,78,81,18,49,75,17,0,7,5,100,4,22,44,5,0,0,100,481,TRUE,EN,I hereby consent to my participation in this experiment.,"Yes, I hereby agree and consent to the use of my data in future research.",Chicago,Yes,Yes,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland,11.673,14.618,15.657,3,6.046,6.848,8.857,2,7.797,7.797,8.881,1,6.014,7.091,9.39,2,13.153,15.886,18.201,2,4.599,4.599,5.634,1,8.869,8.869,10.077,1,6.319,6.319,7.429,1,7.408,7.408,10.453,1,6.055,6.055,8.397,1,8.098,9.042,10.037,2,7.244,7.244,9.214,1,8.45,9.047,9.812,2,5.079,5.079,5.97,1,5.683,5.683,6.632,1,7.43,7.43,8.477,1,5.792,7.064,8.252,2,9.344,9.344,10.88,1,6.131,8.243,9.286,3,7.752,8.423,9.773,2,9.68,9.68,10.816,1,8.624,9.889,11.335,2,8.167,8.167,11.221,1,4.69,4.69,5.552,1,6.611,6.611,7.699,1,7.175,7.811,8.891,2,7.822,8.947,10.839,2,8.357,9.937,11.441,3,9.97,12.076,13.976,3,6.483,6.483,7.945,1,NA
R_12sgmBSHtwkbSml,Per. Control,22,100,0,0,100,0,49,0,0,100,100,0,100,0,100,100,100,100,0,100,0,100,0,100,0,100,100,51,100,0,0,0,100,326,TRUE,EN,I hereby consent to my participation in this experiment.,"Yes, I hereby agree, but do not consent to the use of my data in future research.",Chicago,Yes,Yes,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland,0.571,7.235,8.624,7,0.765,3.003,4.447,4,0.59,3.667,4.538,6,0.514,2.127,3.641,3,0.781,9.46,10.109,3,0.818,5.914,6.694,2,0.733,2.538,5.553,3,0.497,1.721,3.077,2,0.523,2.51,3.669,4,0.832,2.871,3.975,5,0.751,4.311,4.988,3,9.931,11.648,14.373,2,0.655,8.09,8.9,2,1.784,5.644,6.504,7,0.912,2.072,3.009,3,0.633,4.266,5.322,3,0.391,1.514,3.41,3,0.67,10.597,12.608,3,0.834,3.08,4.221,3,0.885,7.743,8.684,2,16.981,22.174,23.126,5,1.119,4.287,5.267,5,1.356,3.016,5.084,2,1.023,2.431,3.563,2,0.582,3.894,4.611,5,0.702,8.955,9.651,4,1.128,5.292,6.097,2,3.109,11.25,12.11,3,0.554,2.062,3.102,3,0.546,2.55,3.989,3,NA
R_3hzHFwwHwWGNeSY,Per. Control,28,81,58,25,85,9,35,67,16,91,72,0,100,28,83,100,99,98,14,74,100,77,54,100,44,100,48,87,72,19,1,5,100,260,TRUE,EN,I hereby consent to my participation in this experiment.,"Yes, I hereby agree and consent to the use of my data in future research.",Chicago,Yes,Yes,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland,3.517,3.794,4.583,2,3.984,3.984,4.8,1,2.83,4.215,4.916,4,2.397,2.397,3.198,1,4.541,4.777,5.785,2,2.857,3.989,5.142,4,3.71,4.975,5.842,4,2.267,3.711,4.531,4,3.78,4.757,5.446,4,2.756,3.837,5.012,4,2.018,3.694,3.928,4,6.025,6.025,7.123,1,3.503,3.907,4.556,2,2.08,3.145,3.841,3,1.969,1.969,2.798,1,2.817,3.91,4.675,4,3.243,4.201,5.214,4,3.288,4.015,4.248,2,4.524,6.011,6.563,4,4.181,4.181,5.113,1,4.137,4.518,5.414,2,5.264,5.561,6.257,2,3.037,4.96,5.197,4,2.206,2.543,3.238,2,4.705,5.066,6.142,2,2.938,4.083,4.284,3,4.106,4.106,4.819,1,6.726,6.726,7.941,1,2.691,2.691,3.469,1,2.862,4.522,5.342,2,NA
R_3Kwe5n4dE1o1m9j,Per. Control,40,100,0,0,5,0,17,18,1,19,0,0,82,0,7,26,3,54,0,51,0,0,0,29,0,74,0,45,20,0,0,0,100,436,TRUE,EN,I hereby consent to my participation in this experiment.,"Yes, I hereby agree and consent to the use of my data in future research.",Chicago,Yes,Yes,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland,4.158,4.158,5.446,1,3.873,3.873,5.464,1,7.577,7.577,8.781,1,3.392,3.392,5.373,1,17.161,17.161,18.824,1,6.282,6.282,7.776,1,4.537,5.46,6.834,2,4.498,4.498,5.654,1,3.108,4.029,5.572,2,2.926,2.926,4.2,1,4.695,4.695,5.589,1,4.077,4.077,5.597,1,15.459,15.459,17.195,1,11.174,11.174,12.811,1,8.307,8.307,10.328,1,4.724,4.724,5.883,1,4.32,4.32,6.031,1,9.66,9.66,10.768,1,7.021,7.021,8.433,1,4.595,4.595,5.936,1,8.11,11.101,12.863,3,11.449,11.449,12.863,1,6.555,6.555,8.386,1,5.98,5.98,7.439,1,4.241,5.414,7.381,2,6.529,6.529,7.815,1,3.594,4.104,5.389,2,6.992,6.992,8.437,1,3.89,3.89,5.419,1,4.238,4.238,5.988,1,NA
R_3dJOcFMXlWbJ0PO,Per. Control,23,100,31,0,34,24,14,100,61,65,29,0,100,71,100,100,100,100,81,100,79,0,79,0,38,31,49,100,55,33,0,0,100,414,TRUE,EN,I hereby consent to my participation in this experiment.,"Yes, I hereby agree and consent to the use of my data in future research.",Chicago,Yes,Yes,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland,11.767,11.767,12.877,1,5.291,5.291,6.089,1,5.377,5.377,6.063,1,4.538,7.458,12.287,2,6.472,8.304,9.118,3,6.304,6.304,7.31,1,7.806,7.806,8.723,1,8.947,8.947,9.818,1,4.57,4.57,5.594,1,3.97,3.97,4.84,1,6.706,6.706,7.384,1,5.151,5.151,5.852,1,6.702,6.702,7.853,1,5.013,5.013,7.226,1,3.457,3.457,4.191,1,4.003,4.003,4.641,1,6.244,6.244,6.978,1,8.352,8.352,8.998,1,3.626,4.978,5.671,2,5.517,6.597,8.027,3,11.376,11.376,12.526,1,5.019,5.019,7.913,1,6.337,6.337,7.143,1,17.692,17.692,18.915,1,5.048,5.048,5.742,1,5.387,6.155,7.337,2,7.8,7.8,8.701,1,7.178,7.178,7.937,1,4.831,4.831,5.708,1,5.253,5.253,6.17,1,NA
R_6VI1OkP6fwJSy4h,Per. Control,35,100,0,0,19,0,0,0,0,39,34,0,75,11,100,82,58,0,0,48,10,0,87,73,0,61,16,0,76,0,0,0,100,390,TRUE,EN,I hereby consent to my participation in this experiment.,"Yes, I hereby agree and consent to the use of my data in future research.",Chicago,Yes,Yes,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland,6.95,6.95,7.619,1,5.202,5.202,5.786,1,5.089,5.089,5.76,1,3.844,3.844,4.763,1,7.542,7.542,8.182,1,8.748,8.748,9.603,1,5.406,5.406,6.014,1,7.221,7.221,7.971,1,5.149,6.19,6.901,2,4.426,4.426,5.153,1,3.279,3.279,3.894,1,6.158,8.638,9.309,2,5.649,6.322,6.825,2,4.943,4.943,5.72,1,5.1,5.1,6.007,1,5.442,5.442,6.12,1,5.796,6.149,6.963,2,8.868,8.868,9.794,1,4.74,4.74,5.801,1,6.763,6.763,7.545,1,8.265,9.034,9.585,2,4.016,4.016,4.591,1,7.401,7.401,8.632,1,4.835,4.835,39.802,1,5.568,5.568,6.369,1,5.997,6.933,7.628,2,5.675,5.675,6.362,1,5.458,5.458,6.368,1,4.865,4.865,5.505,1,3.614,3.614,4.405,1,NA
R_2a9zt0vmtNCzBhF,Per. Control,20,100,34,34,58,76,74,54,85,58,65,0,100,88,77,85,29,98,74,68,97,9,63,100,5,99,75,72,64,42,17,16,100,357,TRUE,EN,I hereby consent to my participation in this experiment.,"Yes, I hereby agree and consent to the use of my data in future research.",Chicago,Yes,Yes,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland,2.856,3.548,5.113,2,2.546,2.546,3.434,1,4.086,6.496,7.788,3,2.615,4.315,5.011,3,3.432,6.02,6.95,2,3.963,3.963,4.803,1,4.044,6.795,7.77,2,5.474,5.474,7.249,1,13.387,18.571,19.53,3,3.013,4.814,5.654,3,3.678,6.533,7.119,5,3.169,11.954,12.943,5,4.512,6.178,7.034,3,3.033,5.355,6.131,2,2.508,3.72,4.894,2,3.674,4.192,4.874,2,5.445,8.441,9.937,2,5.273,6.042,6.949,2,3.229,5.409,6.119,4,5.069,17.274,17.692,7,4.804,7.554,7.835,3,2.561,6.535,7.435,6,3.251,3.251,6.39,1,3.146,3.146,4.239,1,4.092,6.167,6.817,2,3.666,7.359,8.094,5,3.985,3.985,5.133,1,3.784,3.784,5.776,1,3.726,4.682,5.839,2,3.67,8.07,8.506,3,NA
R_3PQVV85HknVBd3b,Per. Control,49,100,17,89,81,9,19,9,17,41,81,0,100,21,100,96,100,100,3,95,75,6,9,82,78,100,79,32,92,5,3,0,100,452,TRUE,EN,I hereby consent to my participation in this experiment.,"Yes, I hereby agree and consent to the use of my data in future research.",Chicago,Yes,Yes,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland,7.871,7.871,9.226,1,7.431,7.431,8.409,1,4.428,4.428,5.591,1,8.824,8.824,9.946,1,13.007,13.007,14.266,1,7,7,8.196,1,6.396,6.396,19.158,1,8.433,8.433,9.739,1,5.256,5.256,6.034,1,4.73,6.545,8.38,2,4.084,4.084,4.911,1,7.207,7.207,8.346,1,4.808,4.808,5.65,1,6.7,7.507,7.91,2,6.848,8.009,9.035,3,6.583,6.583,7.426,1,11.131,11.131,12.174,1,6.892,6.892,8.056,1,8.413,8.413,9.232,1,7.182,7.182,8.224,1,25.387,25.387,26.654,1,16.084,16.084,17.191,1,6.659,8.755,9.703,2,5.32,5.32,6.659,1,10.426,10.426,11.357,1,7.211,7.211,8.268,1,4.681,4.681,5.458,1,5.99,5.99,7.24,1,7.573,7.573,8.535,1,4.659,4.659,5.925,1,NA
R_1iew6lu7RkiBdaO,Per. Control,57,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,100,468,TRUE,EN,I hereby consent to my participation in this experiment.,"Yes, I hereby agree and consent to the use of my data in future research.",Chicago,Yes,Yes,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland,11.714,11.714,12.547,1,4.612,6.058,6.93,3,3.497,4.256,5.36,2,3.838,4.555,5.348,2,21.694,21.694,22.641,1,4.519,4.519,5.602,1,5.876,6.478,7.287,2,6.553,6.553,7.316,1,3.639,4.298,5.045,2,2.142,2.142,5.463,1,6.731,6.731,7.553,1,6.474,6.474,7.62,1,9.423,10.819,11.886,3,9.723,10.764,11.545,2,5.619,5.619,7.59,1,3.907,4.783,5.671,2,6.965,7.501,8.399,2,15.436,16.59,18.089,3,4.527,5.31,6.671,2,5.637,5.637,7.196,1,8.635,9.96,10.988,3,4.993,4.993,5.883,1,3.022,6.942,8.651,4,5.99,7.435,8.384,3,7.847,9.158,10.009,3,7.719,8.944,9.802,2,8.383,8.383,10.576,1,7.964,8.647,9.51,2,7.548,8.175,9.041,2,4.963,4.963,5.961,1,NA
R_0CcBP3JLanZYxod,Per. Control,31,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,308,TRUE,EN,I hereby consent to my participation in this experiment.,"Yes, I hereby agree and consent to the use of my data in future research.",Chicago,Yes,Yes,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland,0.868,0.868,5.804,1,5.259,5.259,6.326,1,3.643,4.38,5.614,3,3.244,3.693,4.925,2,7.797,8.902,9.872,4,1.088,1.088,3.506,1,1.536,1.536,2.562,1,2.328,2.328,3.553,1,1.587,1.587,3.293,1,2.074,4.395,5.365,5,5.034,5.034,6.181,1,4.874,4.874,6.236,1,2.244,2.525,4,2,7.812,8.853,9.926,4,1.122,1.122,8.412,1,2.031,2.031,3.017,1,1.906,3.05,6.932,2,1.579,2.34,4.908,2,1.422,3.415,6.159,3,5.382,6.415,7.584,3,2.473,2.473,5.922,1,4.898,5.642,6.813,2,1.293,1.293,5.463,1,5.177,6.521,7.001,3,0.828,0.828,4.629,1,1.818,4.314,5.269,3,5.904,5.904,6.977,1,5.724,6.58,7.685,3,2.314,3.01,5.604,2,2.469,2.469,3.709,1,NA
R_enfi3wNWVAZ4jfj,Per. Control,60,100,0,0,0,0,0,0,0,0,0,0,61,9,0,0,0,53,0,9,0,0,0,51,0,30,0,28,0,0,0,0,100,510,TRUE,EN,I hereby consent to my participation in this experiment.,"Yes, I hereby agree and consent to the use of my data in future research.",Chicago,Yes,Yes,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland,12.25,12.25,13.3,1,4.184,4.184,5.19,1,7.09,7.09,8.434,1,5.721,5.721,7.233,1,13.008,13.008,14.35,1,6.946,6.946,8.211,1,10.492,10.492,11.666,1,9.586,9.586,11.064,1,6.257,6.257,7.499,1,6.814,6.814,8.235,1,9.725,9.725,10.776,1,16.368,20.868,21.964,2,9.902,9.902,11.357,1,10.779,10.779,11.919,1,5.586,5.586,7.054,1,21.2,21.2,22.554,1,6.089,6.089,7.343,1,12.5,12.5,13.63,1,6.344,6.344,7.541,1,11.294,11.294,12.615,1,12.129,12.129,13.348,1,15.669,15.669,17.079,1,4.701,4.701,6.427,1,14.755,14.755,16.131,1,8.976,8.976,10.196,1,12.188,12.188,13.384,1,6.372,6.372,7.636,1,10.69,10.69,12.236,1,6.745,6.745,8.077,1,5.596,6.372,7.468,2,NA
R_2rGcucjhSlfXtZT,Per. Control,44,100,33,0,52,0,34,23,0,49,63,0,100,2,18,0,72,0,0,13,5,8,39,100,0,88,51,56,49,4,0,0,100,422,TRUE,EN,I hereby consent to my participation in this experiment.,"Yes, I hereby agree and consent to the use of my data in future research.",Chicago,Yes,Yes,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland,6.923,6.923,8.107,1,3.616,3.616,5.062,1,6.933,6.933,8.093,1,4.16,4.16,5.709,1,12.238,12.238,13.263,1,13.201,13.201,14.529,1,5.777,5.777,6.845,1,6.125,8.24,9.725,3,7.941,7.941,9.788,1,4.482,4.482,6.198,1,6.196,6.196,7.895,1,6.275,6.275,8.476,1,12.192,12.192,13.809,1,5.068,5.068,6.154,1,6.633,8.052,9.368,2,6.87,6.87,9.079,1,5.368,5.368,6.614,1,8.949,8.949,10.914,1,5.152,7.254,8.443,2,7.161,7.161,8.428,1,8.204,8.204,9.517,1,6.359,9.443,10.439,2,3.676,3.676,5.043,1,6.569,6.569,7.881,1,12.321,12.321,13.556,1,8.875,12.567,13.742,2,6.823,6.823,8.12,1,9.24,10.575,12.259,2,4.879,4.879,6.035,1,6.111,6.111,7.605,1,NA
R_3HSNlHL9zL6A1C8,Per. Control,32,100,12,9,54,8,50,23,22,70,32,0,55,31,86,90,55,41,31,53,42,24,46,95,16,86,44,19,48,23,1,15,100,426,TRUE,EN,I hereby consent to my participation in this experiment.,"Yes, I hereby agree and consent to the use of my data in future research.",Chicago,Yes,Yes,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland,5.87,5.87,6.908,1,5.762,6.122,7.117,2,16.21,16.21,17.226,1,5.275,5.275,6.384,1,11.193,11.193,11.929,1,6.918,6.918,7.609,1,8.215,8.215,9.097,1,4.598,4.598,5.412,1,9.776,10.17,11.549,2,4.147,4.99,7.144,2,4.665,6.375,7.303,2,9.608,11.543,12.369,2,7.602,7.951,9.722,2,5.021,5.021,6.106,1,4.041,4.041,5.261,1,6.036,6.036,7.346,1,13.769,13.769,14.798,1,8.538,8.538,9.488,1,4.497,4.497,5.942,1,8.033,8.033,8.825,1,8.03,8.03,9.744,1,8.794,8.794,9.732,1,3.863,3.863,5.071,1,4.869,5.904,7.203,2,6.72,6.72,7.636,1,5.964,6.403,7.275,2,8.902,8.902,9.762,1,5.606,6.114,8.064,2,8.847,9.037,10.539,2,5.759,5.759,6.731,1,NA
R_D2HNDcS2j2rm2Nb,Per. Control,45,100,0,0,28,0,25,0,0,0,19,0,80,0,0,18,0,4,0,21,25,0,50,100,0,75,5,0,24,8,0,0,100,515,TRUE,EN,I hereby consent to my participation in this experiment.,"Yes, I hereby agree and consent to the use of my data in future research.",Chicago,Yes,Yes,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland,7.627,9.568,10.801,2,4.847,4.847,7.215,1,13.48,13.48,17.239,1,5.286,6.621,8.479,2,7.6,8.464,17,2,6.263,7.924,9.339,2,7.525,8.601,10.037,2,5.444,6.56,7.978,2,6.901,6.901,9.03,1,2.697,4.286,5.601,2,4.858,4.858,8.782,1,8.456,16.47,17.994,2,7.96,7.96,9.573,1,9.386,9.386,10.685,1,6.1,7.815,9.495,2,5.036,6.297,8.091,2,6.069,7.156,9.503,2,11.74,12.914,14.191,2,8.384,8.384,14.837,1,6.047,6.047,7.864,1,8.053,14.357,15.401,2,7.415,8.71,25.737,2,4.956,6.24,7.843,2,6.449,6.449,10.241,1,7.543,8.864,11.665,3,5.871,7.4,8.801,3,7.217,8.428,9.842,2,13.331,13.331,15.208,1,8.017,9.11,10.902,2,7.761,7.761,9.247,1,NA
R_21BY0lM8b3r1Zt8,Per. Control,35,25,33,54,22,40,38,51,57,40,25,33,79,8,77,93,12,72,9,81,54,54,88,47,52,8,4,75,35,24,13,53,100,188,TRUE,EN,I hereby consent to my participation in this experiment.,"Yes, I hereby agree, but do not consent to the use of my data in future research.",Chicago,Yes,Yes,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland,0.803,0.803,1.242,1,2.877,2.877,3.428,1,0.807,0.807,1.252,1,0.67,0.67,1.146,1,2.377,5.924,6.561,3,0.964,0.964,1.413,1,0.559,0.559,1.155,1,0.591,0.591,1,1,0.59,0.59,0.801,1,2.346,3.55,4.334,2,4.536,5.249,5.855,2,4.485,4.485,5.348,1,1.358,1.358,2.981,1,1.669,1.669,2.097,1,3.462,3.462,3.748,1,2.085,4.168,4.6,3,1.023,2.698,4.019,2,2.172,3.697,4.121,3,3.799,3.799,5.884,1,3.47,3.47,3.968,1,4.15,4.15,4.646,1,2.221,2.221,2.875,1,0.864,1.306,2.274,2,3.194,3.194,3.787,1,2.901,2.901,3.425,1,2.441,3.512,4.04,2,0.423,1.825,2.3,3,0.621,1.879,2.34,2,2.991,4.645,5.139,2,1.505,1.505,2.048,1,NA
